"ingreso_monetario_hogar","fexp"
517.5,170.229733820972
1079.16666666667,170.229733820972
1324.17,150.394536078028
861.723333333333,89.1297204110719
2275,153.015491075031
2207.65333333333,153.015491075031
809.58,131.148777663296
351.586666666667,142.10485449231
430,142.10485449231
136,164.094802778712
1664.25,283.075636179913
949.563333333333,283.075636179913
558.533333333333,120.721305360396
1538.17666666667,115.953286490186
225.833333333333,115.953286490186
926.293333333333,115.953286490186
845.19,117.499809852183
1621.16666666667,361.960043790535
657.4,216.009751445428
817.336666666667,216.009751445428
1141.08,216.009751445428
1958.18333333333,133.30887517775
2075.53333333333,133.30887517775
1324.71,133.30887517775
771.741666666667,156.408901126505
442.283333333333,156.408901126505
114,156.408901126505
603.833333333333,105.337319305709
1711.73,118.751622037245
249.683333333333,102.933472475413
464.166666666667,125.489881567248
311.141666666667,82.4346496921943
545,82.4346496921943
1287.185,121.722625590563
675,121.722625590563
1144.07083333333,113.438724682316
550,130.170047233133
656.666666666667,133.526179401603
775.825,245.673046890703
664.026666666667,245.673046890703
1220.83,104.140468560815
307.775833333333,118.538547019791
191.5625,118.538547019791
331.4,112.565674495538
558.583333333333,115.174889104357
528.208333333333,112.384534329683
1638.35,122.238049987542
438.84,122.238049987542
2109.55,174.002818240209
2768.33,162.712559041417
4237.00333333333,111.120772028285
766.08,111.120772028285
1469.89666666667,129.075306754883
328,129.075306754883
1286.53833333333,108.475039360945
354.5,108.475039360945
1897.74,106.362978560588
417.33,119.359961085161
576.083333333333,104.937461942658
898.77,114.960257502198
974.233333333333,98.1323646053832
1176.51666666667,61.5400751933875
655,124.545390272332
1115,124.545390272332
515,134.343110443171
1201.1,123.011127692199
800,123.011127692199
641.67,63.8253308397665
480,65.3129791153203
5869.77333333333,65.3129791153203
1200,71.8589160844
798.33,59.9047341021598
548.35,52.375723805167
2145,60.5947170788958
519.746666666667,43.8239929407457
465,62.5706506152863
2692.66333333333,62.0225782370846
2196.49666666667,72.445925552416
1807.66666666667,72.445925552416
667.5,66.5608156690664
1913.33,66.5608156690664
1189.16666666667,52.6045156094235
316.666666666667,46.6690776530236
689.166666666667,52.375723805167
2637,52.375723805167
1922.01,52.375723805167
557.5,68.1842501975803
1324.5,74.3993781878472
1755,111.138635790638
643.5,60.8687289185506
819.996666666667,67.4571826879249
355.836666666667,67.4571826879249
983.923333333333,67.4571826879249
1399.17,60.0678245906749
654.333333333333,60.0678245906749
780.52,61.0272412334426
416.19,47.3304376860795
1372.5,59.1651694836146
1084.13,66.5608156690664
2131.3,66.5608156690664
688.13,112.951687195992
600,70.139354145898
986.91,59.606700599164
720.996666666667,56.7724604236155
2351.32,53.8537508595174
790.916666666667,61.2809996840532
2260,70.2951871375787
838.666666666667,61.2359504155411
1354.79666666667,108.915863074825
480,108.915863074825
608.75,64.1550030545219
1696.795,70.7318032067562
1493.95,70.7318032067562
1698.5,68.6850970202069
782.496666666667,68.6850970202069
667.5,71.0228805862078
623,55.4673463908887
440,47.0733541194599
315.84,51.7806895314059
425,51.7806895314059
554,46.9841051781645
450.85,70.9982033803375
739.76,54.3579994630709
410.35,73.0021849273632
4102.68,73.0021849273632
571,73.0021849273632
1251.33333333333,113.00095887686
835.003333333333,60.3484728732869
579.166666666667,68.3357707535749
470,64.7832939124066
465,57.851923899282
669.6,57.851923899282
1236,56.0322601478905
360.733333333333,56.0322601478905
6175,74.3846193348046
1694.17,74.3846193348046
550,145.31900868474
390,57.5661108489223
680,68.6886697865588
487.916666666667,368.613070086614
593.583333333333,368.613070086614
425,334.030372388099
558.923333333333,217.693409034204
455.58,375.217941086962
696.666666666667,375.217941086962
671.666666666667,143.09885714163
421.666666666667,162.598863791398
1125,157.215954304233
579,170.944955280968
1212.83666666667,170.944955280968
429,170.944955280968
232.5,147.208937605103
808.33,147.208937605103
500,158.45975141107
1121.34666666667,135.46253589144
1075.83,137.228675578708
200,139.225384110646
600.5,126.983509799874
2280.23,167.750530651633
720.8,158.299796530415
667.256666666667,186.896170503422
500,184.443177516001
2083.33333333333,184.443177516001
849.66,205.337131218985
604.83,145.502049336174
587.933333333333,184.864690389255
926.666666666667,464.194152653549
1075.83333333333,464.194152653549
625,158.835783094533
1614.47666666667,152.742006380438
586.363333333333,335.190005293501
400,234.332594555062
475,146.566453561822
829.166666666667,291.281002871589
392.246666666667,148.06160759791
471.9,172.406863861832
580.973333333333,361.550546835342
1346.25,361.550546835342
1036.91666666667,190.683092232523
798.616666666667,407.044462875589
665.333333333333,191.461390568166
