,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÍNDICE DE PRECIOS AL CONSUMIDOR - IPC -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÍNDICE GENERAL ESMERALDAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nivel,Ponderación,Cód. CCIF,Descripción CCIF,ene-15,feb-15,mar-15,abr-15,may-15,jun-15,jul-15,ago-15,sep-15,oct-15,nov-15,dic-15,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18,abr-18,may-18,jun-18,jul-18,ago-18,sep-18,oct-18,nov-18,dic-18,ene-19,feb-19,mar-19,abr-19,may-19,jun-19,jul-19,ago-19,sep-19,oct-19,nov-19,dic-19,ene-20,feb-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,sep-20,oct-20,nov-20,dic-20,ene-21,feb-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,sep-21,oct-21,nov-21,dic-21,ene-22,feb-22,mar-22,abr-22,may-22,jun-22,jul-22,ago-22,sep-22,oct-22,nov-22,dic-22,ene-23,feb-23,mar-23,abr-23,may-23,jun-23,jul-23,ago-23,sep-23,oct-23,nov-23,dic-23,ene-24,feb-24,mar-24,abr-24,may-24,jun-24,jul-24,ago-24,sep-24,oct-24,nov-24,dic-24,ene-25,feb-25,mar-25,abr-25,may-25,jun-25,jul-25,ago-25,sep-25,oct-25,nov-25,dic-25,ene-26,feb-26,mar-26,abr-26,may-26,jun-26
Producto,0.000713209,01152043,MARGARINA,103.43,99.76,97.26,101.44,100.64,100.74,104.12,103.91,101.93,104.69,104.69,106.34,99.47,100.74,107.60,101.68,100.65,100.33,103.77,104.33,100.88,104.48,100.73,104.02,100.73,104.02,100.82,104.63,102.97,102.79,105.39,105.39,105.39,99.21,99.21,102.79,97.32,97.32,100.02,109.29,105.39,103.16,105.98,105.17,99.55,104.32,104.32,105.36,105.06,108.13,106.65,106.25,106.25,105.06,110.08,105.06,102.20,98.06,100.68,96.58,111.04,98.08,102.03,103.05,101.60,109.35,112.36,110.11,100.24,109.27,106.06,106.39,105.40,111.00,115.35,104.49,110.60,111.33,116.14,117.11,115.41,108.48,117.69,121.33,119.29,120.77,115.40,124.04,121.00,124.62,127.27,120.37,106.46,113.39,114.36,120.18,107.17,103.18,94.41,96.64,100.36,99.64,95.92,82.27,82.27,78.27,79.73,70.14,74.45,75.45,73.72,70.97,73.15,69.18,70.95,74.14,68.65,72.36,74.48,72.97,77.33,71.81,75.48,75.25,73.75,70.29,71.94,70.46,75.46,71.19,71.57,74.80,72.26,67.08,66.65,68.44,68.10,68.23
Producto,0.000199658,01152044,MANTEQUILLA,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,98.06,97.34,97.34,97.34,97.34,97.34,97.34,97.34,97.34,98.30,98.30,98.30,98.30,98.64,97.87,97.87,97.87,97.87,97.87,99.75,100.18,92.65,96.24,99.91,99.91,99.91,99.91,92.70,94.10,99.91,99.91,99.91,99.91,99.91,99.91,89.29,99.91,99.91,99.91,99.91,99.91,99.67,99.91,99.91,99.91,99.91,99.67,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,96.24,99.91,99.91,99.91,88.68,95.26,99.91,99.91,99.91,99.91,99.91,96.69,96.69,93.68,99.37,99.37,99.37,99.37,99.37,112.00,112.00,112.00,112.00,114.08,114.08,116.17,118.27,118.27,123.14,123.14,123.14,123.14,123.14,123.14,123.14,123.14,123.14,123.58,123.58,123.58,123.58,123.58,125.91,126.19,126.19,126.19,126.19,126.19,125.72,125.24,125.24,125.43,127.80,131.27,133.62,133.62,133.62,133.07,133.07,133.07,131.61,130.17,128.89,132.25,132.25,130.56,124.80,131.59,132.47
Producto,0.000372752,01152045,MANTECA,105.26,105.26,104.53,104.21,101.56,100.25,100.25,96.27,96.27,96.27,96.27,96.27,94.40,92.79,92.79,92.51,99.28,97.14,98.43,98.43,95.10,95.49,98.84,92.38,98.84,98.39,98.69,98.69,98.69,98.84,98.59,98.34,98.34,98.59,98.84,98.09,98.34,97.51,97.51,98.17,98.17,98.84,98.17,100.27,100.27,99.60,100.95,96.09,99.83,100.73,100.73,100.73,100.73,100.73,100.73,99.38,99.38,99.38,100.73,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,104.79,109.47,112.16,108.23,108.28,114.44,119.62,119.08,119.08,119.52,122.59,122.59,122.59,126.57,132.41,137.91,136.44,142.18,139.61,138.44,135.53,137.39,136.48,137.12,133.32,137.12,137.12,133.53,133.53,136.17,140.60,138.77,138.49,136.15,134.77,139.57,130.52,143.90,142.40,135.90,137.15,140.79,139.03,138.89,140.45,142.62,143.57,142.47,140.33,136.62,136.40,135.53,140.24,137.60,138.71,138.78,135.24,136.44,136.02,135.12,135.27,136.47,137.19,137.47
Clase,0.021386803,0116,Frutas (ND),104.46,98.12,101.28,102.26,95.67,92.75,93.93,98.00,98.18,102.20,103.65,105.34,108.13,104.94,96.95,97.24,97.61,95.39,98.02,99.56,103.66,102.63,103.81,103.92,103.54,104.44,98.45,93.74,89.17,92.44,100.82,111.47,108.15,109.10,101.73,105.37,109.47,103.03,104.07,100.52,92.09,88.83,89.66,96.82,95.20,95.09,97.39,97.18,98.14,102.54,96.41,90.94,86.90,92.33,93.96,94.53,100.70,104.28,97.70,95.62,96.80,97.78,104.34,108.63,99.77,90.53,91.68,95.15,92.06,94.21,99.64,99.09,94.29,98.27,98.11,94.32,88.26,88.75,90.83,89.74,94.25,101.54,99.55,101.01,102.15,102.39,98.06,94.81,92.77,94.34,94.83,102.44,101.34,109.67,118.24,133.95,119.81,109.32,102.93,101.21,92.93,101.35,107.76,118.10,127.24,138.32,132.56,120.01,119.64,107.02,105.49,107.29,105.13,105.24,112.65,113.90,118.54,114.40,103.79,100.71,102.40,108.01,104.31,103.25,107.25,124.31,133.14,152.22,146.01,143.67,168.91,146.43,133.86,121.98,104.27,102.87,98.13,98.88
Subclase,0.020930294,01161,Frutas frescas refrigeradas y congeladas,104.50,98.07,101.31,102.30,95.54,92.56,93.80,97.94,98.10,102.18,103.65,105.36,108.19,104.95,96.87,97.13,97.50,95.25,97.91,99.48,103.63,102.58,103.78,103.94,103.50,104.43,98.36,93.59,88.96,92.26,100.76,111.54,108.17,109.13,101.68,105.36,109.52,102.96,104.01,100.41,91.87,88.56,89.40,96.68,95.01,94.91,97.24,97.06,98.00,102.46,96.24,90.63,86.55,92.05,93.71,94.31,100.56,104.20,97.52,95.42,96.61,97.61,104.26,108.56,99.61,90.20,91.36,94.90,91.76,93.95,99.45,98.90,94.03,98.06,97.93,94.08,87.96,88.44,90.57,89.47,94.04,101.43,99.44,100.90,102.05,102.29,97.96,94.69,92.53,94.15,94.65,102.40,101.27,109.68,118.37,134.31,119.98,109.37,102.84,101.09,92.66,101.20,107.70,118.16,127.44,138.66,132.82,120.07,119.70,106.90,105.30,107.10,104.91,105.03,112.53,113.82,118.51,114.33,103.59,100.48,102.17,107.85,104.10,103.07,107.06,124.36,133.34,152.67,146.36,144.02,169.63,146.84,134.09,122.05,104.12,102.68,97.87,98.66
Producto,0.000637296,01161046,AGUACATE,80.31,71.88,76.41,78.39,96.62,82.16,79.53,91.82,91.61,95.93,123.27,93.39,90.98,83.43,86.85,107.37,120.61,93.60,89.97,88.45,94.29,89.28,91.83,95.60,88.87,87.67,104.08,91.81,97.54,67.34,82.72,153.98,126.65,127.87,129.94,125.47,87.55,90.79,94.87,87.82,116.67,90.46,81.18,86.82,86.84,119.71,132.05,114.48,102.36,91.61,107.08,118.87,99.91,104.37,118.45,118.15,106.44,135.71,107.65,95.34,88.52,101.23,95.05,134.42,134.42,126.67,106.49,109.80,100.58,118.85,120.54,131.89,128.98,125.06,103.63,125.59,100.62,98.01,128.94,97.72,87.58,128.76,109.15,109.76,121.15,103.58,86.74,92.39,99.06,111.99,133.08,141.59,176.96,197.74,133.59,124.83,129.56,124.27,130.38,143.56,132.34,120.53,134.08,126.14,171.92,168.54,141.52,151.31,151.31,146.85,123.14,124.86,131.82,135.72,139.36,159.01,159.06,168.74,157.50,157.50,147.21,144.87,138.34,151.64,164.09,165.66,144.48,167.09,222.31,256.01,228.32,213.40,186.43,189.63,188.69,222.07,203.80,189.52
Producto,0.001143947,01161047,BANANA,115.34,89.04,110.72,105.98,102.43,111.65,111.23,129.70,119.66,117.87,106.33,110.01,106.23,107.70,117.98,123.01,107.08,104.58,115.35,115.21,115.39,118.93,111.01,120.21,103.29,107.62,118.58,116.89,117.08,82.35,108.62,129.47,134.86,165.03,153.28,149.02,140.60,141.89,140.22,133.00,108.70,117.83,117.32,115.86,108.18,107.80,111.88,111.02,112.07,106.71,110.98,121.64,114.19,116.18,115.17,119.95,119.79,129.04,119.95,123.39,124.55,116.33,102.30,135.66,117.48,101.53,115.74,128.05,135.94,129.48,121.31,106.01,110.08,126.65,147.59,144.07,148.34,134.25,156.81,126.59,127.59,140.03,140.54,127.78,127.47,121.80,120.22,123.99,125.02,113.44,111.52,122.63,115.46,111.23,108.23,116.43,116.43,119.77,121.44,110.80,109.47,115.25,114.20,124.88,147.73,147.78,124.76,136.20,133.83,129.77,116.44,132.55,123.61,132.01,143.89,123.13,116.33,114.24,125.41,112.49,115.96,128.07,128.27,129.36,122.68,136.81,151.05,149.97,157.55,145.72,143.22,154.28,148.64,163.89,172.25,172.25,197.82,195.82
Producto,0.001448227,01161048,LIMÓN,86.79,59.75,55.27,44.64,51.31,58.53,82.95,92.32,94.01,119.90,103.63,103.27,85.03,77.19,42.61,65.29,67.94,81.63,97.71,96.22,94.61,82.43,74.69,50.22,44.14,46.61,42.42,45.79,36.65,38.90,53.26,87.25,94.40,126.99,72.86,38.72,38.93,34.10,40.02,39.78,37.82,38.28,45.06,76.89,77.09,76.36,54.00,39.79,37.83,39.64,38.80,38.22,39.37,51.15,59.77,84.11,81.11,71.24,63.98,45.37,41.00,38.09,39.07,39.93,38.73,38.73,55.49,82.44,80.55,89.39,87.57,63.06,41.91,35.64,37.02,30.19,27.43,35.06,67.57,81.45,80.04,89.10,47.52,37.76,46.17,49.14,43.50,41.38,42.65,46.69,70.69,89.80,114.17,116.63,88.19,59.88,48.14,46.93,44.28,40.57,38.93,42.74,63.57,78.02,127.29,174.64,117.91,60.28,53.70,47.51,38.47,40.69,41.55,59.41,66.59,48.98,60.02,86.00,46.94,40.29,41.82,42.92,41.64,37.65,37.49,34.34,54.69,93.94,93.69,104.87,90.60,77.77,50.85,48.28,43.63,43.63,42.10,44.68
Producto,0.000819602,01161049,MANDARINA,185.02,185.02,185.02,185.02,131.52,90.69,91.35,86.45,84.80,92.55,106.88,121.76,121.76,121.76,121.76,130.36,203.67,113.38,90.60,80.64,122.54,129.35,162.26,162.26,162.26,162.26,162.26,162.26,166.12,139.42,149.46,129.17,95.78,86.60,98.15,98.15,98.15,98.15,98.15,98.15,137.40,98.01,150.01,135.80,135.44,138.29,136.93,167.84,184.98,315.70,180.21,171.43,145.39,140.04,159.85,125.89,130.58,115.06,119.33,133.96,133.96,133.96,133.96,133.96,258.50,129.30,126.09,114.57,121.61,130.89,178.61,236.97,202.85,254.84,281.05,257.20,266.87,219.65,152.73,143.47,136.60,121.63,199.59,191.22,287.50,305.11,323.39,283.18,222.36,189.70,179.57,156.34,147.55,220.58,238.80,271.20,298.50,270.72,315.05,307.01,244.48,221.04,256.38,227.86,155.12,148.30,208.82,232.83,221.93,209.63,305.54,299.52,258.98,237.89,252.10,270.74,346.66,272.40,243.30,225.86,209.67,283.51,287.68,298.86,266.10,228.36,242.69,211.14,180.28,199.75,211.46,237.36,237.36,237.24,238.35,244.29,236.36,204.28
Producto,0.002104734,01161050,NARANJA,181.83,166.66,186.40,196.16,139.65,98.83,105.80,113.28,112.04,111.40,119.55,136.98,191.73,173.18,165.72,124.95,107.69,109.77,101.49,91.39,107.96,114.24,132.65,124.78,158.09,157.17,144.29,122.50,99.59,106.23,105.01,96.63,79.06,52.94,62.30,81.00,96.81,116.04,120.80,111.44,98.31,92.52,79.14,79.07,85.44,83.46,95.91,108.41,138.59,133.67,117.33,96.94,83.79,73.94,67.34,72.05,70.95,98.17,96.41,112.43,156.29,180.58,212.91,219.76,129.66,94.32,101.49,102.24,94.06,97.64,105.29,128.12,138.13,184.83,138.27,109.43,77.19,87.03,82.16,67.07,76.45,94.35,116.43,110.33,119.57,135.09,118.35,100.39,100.10,99.13,96.13,100.00,97.84,108.56,159.76,176.45,196.26,194.78,144.92,116.60,85.96,79.30,88.54,83.18,80.10,90.49,89.69,104.65,143.57,169.07,195.33,197.38,184.71,173.15,176.40,183.25,199.36,212.36,183.80,183.80,192.82,204.47,184.12,124.75,103.39,99.20,88.41,86.77,83.39,82.90,91.26,104.96,112.30,198.64,145.01,119.21,92.10,92.91
Producto,0.000672314,01161051,NARANJILLA,102.26,112.91,100.58,109.14,110.14,104.09,109.63,99.75,98.03,99.32,94.30,97.11,104.75,102.37,110.37,102.26,102.52,102.76,112.88,117.07,118.07,114.05,107.80,130.01,101.51,105.36,100.69,99.82,92.86,99.48,98.64,87.78,90.41,73.92,94.54,90.64,95.00,98.06,102.32,97.81,111.68,107.76,100.32,104.68,107.38,105.64,104.94,114.74,108.25,109.59,107.87,104.05,97.96,107.04,103.25,107.25,111.34,117.32,113.82,106.99,98.43,107.23,110.79,144.09,122.36,114.36,97.22,94.30,92.07,90.36,96.50,86.45,84.90,90.50,101.30,87.88,100.84,98.42,83.11,81.36,95.38,97.40,106.12,110.27,103.30,116.20,119.88,116.45,103.44,115.34,121.05,126.87,116.45,118.37,121.24,109.99,130.40,125.71,114.38,122.50,105.55,119.87,108.05,106.18,106.58,105.93,119.37,111.49,112.70,105.80,100.67,110.71,113.45,96.82,102.10,101.73,100.03,111.20,101.63,101.63,107.78,130.03,125.28,130.59,122.99,120.08,132.55,148.25,125.74,126.60,113.15,111.94,114.37,99.91,117.45,117.45,100.16,103.32
Producto,0.001169565,01161052,PAPAYA,84.83,76.66,90.63,107.43,95.66,96.57,95.63,87.40,79.40,82.40,87.19,82.57,77.24,76.71,85.84,88.43,93.93,98.91,95.92,93.51,90.34,92.34,88.48,94.24,97.50,107.96,104.58,102.89,97.30,94.78,94.34,87.20,84.39,81.58,81.78,79.92,79.52,79.24,92.04,91.74,99.39,93.91,95.30,93.86,87.71,87.18,86.95,90.91,95.99,97.81,98.14,109.84,117.40,108.82,102.98,95.62,96.12,98.20,101.03,97.00,88.28,96.31,101.75,110.40,104.16,95.94,109.37,95.37,86.69,84.13,82.96,82.66,82.88,90.92,101.62,97.88,91.55,99.57,87.13,80.03,88.81,89.63,89.80,96.93,93.86,96.90,99.15,92.92,90.84,91.43,87.97,86.48,87.40,73.84,84.81,94.20,97.21,104.96,100.34,101.06,104.40,107.32,106.54,105.50,98.57,95.39,101.67,109.97,108.34,101.91,110.42,104.94,113.16,107.28,105.49,100.93,92.23,98.52,96.08,95.45,94.77,96.61,105.56,103.10,107.22,112.00,105.86,96.60,100.59,92.06,85.08,86.70,92.27,107.71,105.54,108.16,114.49,100.30
Producto,0.000773831,01161053,PIÑA,76.73,73.52,87.36,88.45,78.85,93.27,85.08,88.76,84.76,89.02,100.70,98.05,97.48,92.59,95.08,101.07,98.94,98.78,101.79,106.28,99.03,105.82,108.20,104.24,103.39,97.73,96.07,98.05,92.67,99.23,97.19,100.36,99.53,98.79,99.42,100.29,94.38,95.05,93.61,93.68,79.67,82.22,86.90,85.68,83.50,87.01,84.99,84.05,76.88,76.86,78.04,80.84,78.99,76.91,80.08,78.43,81.65,81.70,83.39,83.49,79.80,83.33,85.41,87.09,78.94,79.09,80.87,84.05,78.31,83.70,82.74,79.76,78.01,76.29,75.83,75.58,71.67,74.43,81.44,77.14,80.58,80.14,80.75,79.81,77.29,80.07,84.13,84.64,85.33,87.31,88.92,85.38,85.75,88.39,88.49,83.15,82.10,83.10,87.96,82.35,83.59,86.39,86.31,84.76,83.57,84.06,89.99,84.77,85.46,92.19,96.79,89.74,85.65,89.77,92.05,94.58,98.26,99.18,96.54,89.41,89.41,86.87,91.97,91.36,93.85,94.95,93.89,90.48,89.41,97.24,98.89,98.89,93.53,98.30,101.48,106.53,109.05,109.75
Producto,0.000842768,01161054,PLÁTANO MADURO,92.51,91.61,98.95,94.51,83.97,96.45,88.29,97.29,106.99,112.89,107.28,105.67,102.72,106.44,83.18,83.22,83.32,85.42,94.86,97.01,103.91,103.34,101.64,106.22,106.36,111.86,93.26,88.51,86.68,129.53,140.09,166.56,159.25,166.12,127.01,150.78,152.07,127.72,138.25,126.58,104.29,96.94,99.93,110.65,111.02,109.69,114.69,112.28,111.18,111.10,99.25,87.95,88.01,107.72,116.53,112.49,140.03,141.59,113.28,105.20,107.64,95.97,95.90,94.04,94.04,88.49,91.07,93.56,99.28,100.58,115.06,129.32,110.71,90.51,97.81,96.04,84.05,88.93,100.16,106.87,115.99,104.64,112.72,118.86,113.21,102.01,89.45,79.80,85.70,90.75,107.14,127.00,116.17,124.67,166.91,183.97,146.21,113.55,103.62,102.99,98.95,106.31,142.14,164.17,209.87,250.76,212.50,168.57,154.81,110.76,92.48,90.07,84.31,99.23,108.69,109.02,116.88,105.63,100.98,97.96,97.96,93.12,97.51,117.95,138.22,217.71,218.39,312.75,291.14,277.62,340.71,257.76,218.89,156.45,106.94,106.94,88.76,102.87
Producto,0.002895466,01161055,PLÁTANO VERDE,92.49,86.92,93.77,88.29,86.01,85.55,82.23,88.84,95.23,96.74,102.57,103.95,101.63,96.00,73.71,80.87,80.00,82.04,91.29,99.72,103.00,102.50,97.56,101.10,101.24,96.91,83.21,76.87,78.03,87.77,105.23,136.72,133.10,137.43,118.12,133.10,145.66,116.42,115.52,109.88,87.24,88.78,88.25,101.93,99.41,98.32,105.66,99.81,96.43,96.01,92.90,84.52,79.01,94.07,96.34,94.93,111.69,115.13,99.81,97.85,90.28,80.27,92.19,87.72,87.72,82.55,85.02,92.75,88.55,90.46,100.18,98.99,89.29,79.63,84.91,85.59,78.86,81.90,88.14,92.17,98.96,114.08,101.57,113.56,104.39,97.35,86.48,80.78,81.25,91.19,84.51,101.23,90.84,111.65,123.17,185.13,128.53,96.63,85.96,87.50,80.60,101.76,108.92,140.16,159.31,177.80,177.44,149.48,137.28,93.35,76.56,85.82,84.84,88.48,104.10,108.85,109.99,91.52,85.25,82.70,82.70,80.92,78.37,86.97,108.86,164.88,191.77,238.07,221.13,209.20,300.21,227.12,192.87,123.59,82.19,82.19,79.50,83.36
Producto,0.00111776,01161056,UVAS,93.41,95.85,102.86,111.86,108.18,110.39,114.42,116.02,115.69,114.13,118.79,123.56,120.27,108.24,110.00,114.38,112.65,117.11,117.04,116.53,116.02,117.23,117.15,115.62,103.71,103.90,105.15,105.45,100.93,115.33,125.33,123.78,116.89,116.95,116.57,118.12,116.15,116.03,117.23,114.36,111.66,106.71,108.15,115.74,116.28,116.23,113.92,111.18,116.52,116.09,112.97,106.31,103.94,101.38,100.36,98.54,105.69,112.46,113.05,111.48,109.08,105.74,108.47,121.83,114.62,112.15,106.90,111.08,111.44,124.21,124.30,115.77,101.41,106.48,108.90,100.70,95.88,100.70,98.30,96.49,98.84,100.35,98.50,99.37,93.59,96.83,99.18,93.93,95.37,98.31,96.83,99.19,100.05,98.31,98.08,94.73,93.93,89.14,92.67,93.93,100.16,97.79,101.69,106.87,106.68,106.68,106.68,106.68,103.49,105.08,106.43,103.18,100.16,98.35,98.35,98.35,96.86,102.49,102.49,100.94,100.94,96.08,96.08,99.39,102.80,100.91,106.91,111.18,111.18,112.22,110.79,110.15,109.12,102.09,104.01,107.11,110.74,116.07
Producto,0.000568107,01161057,MELÓN,89.00,93.83,81.10,87.71,93.72,94.11,105.77,114.64,111.88,112.82,96.23,92.40,99.66,93.65,113.38,105.70,106.85,98.19,94.57,98.80,100.52,100.36,116.54,126.00,127.43,131.59,142.08,143.85,157.56,129.26,137.61,121.39,129.51,137.60,116.21,123.23,127.93,132.51,146.81,145.43,140.87,135.10,139.12,157.34,140.40,131.68,114.87,110.85,112.76,135.19,136.54,138.41,131.55,132.51,139.83,138.39,139.08,145.59,144.99,130.54,111.72,129.83,136.00,157.46,138.24,133.98,127.76,119.77,117.93,116.36,107.09,108.22,109.26,106.67,128.50,134.59,128.94,122.78,121.65,121.80,119.32,119.78,112.04,122.97,115.47,119.72,129.13,139.54,117.05,106.43,102.47,109.05,114.12,117.80,114.17,115.51,120.65,112.50,130.97,127.32,123.64,153.70,149.79,149.86,117.15,105.63,128.15,132.10,123.37,134.64,135.50,129.44,116.89,110.63,108.65,101.82,88.93,93.55,87.72,86.02,86.02,91.01,101.61,106.63,126.48,110.29,108.92,104.45,121.30,106.45,99.66,107.35,103.43,99.78,107.61,105.34,104.35,75.61
Producto,0.00067395,01161058,MORA,101.98,105.50,97.67,126.89,144.37,135.95,116.39,110.10,95.39,95.97,100.09,83.25,73.63,102.35,101.37,118.36,133.92,119.78,83.99,84.51,72.97,83.22,93.21,81.87,93.35,99.11,110.65,133.65,125.40,109.40,89.62,100.79,95.35,79.52,107.34,72.90,91.10,97.28,108.95,118.12,132.54,110.01,101.17,91.83,87.74,82.02,92.69,95.07,95.19,108.01,105.52,107.71,106.23,99.33,101.36,98.70,97.46,97.82,102.51,88.96,89.98,95.94,102.84,109.98,109.98,121.05,102.14,87.02,82.74,88.98,96.51,80.12,79.12,76.75,93.31,96.84,88.41,85.18,76.19,70.73,70.73,79.07,76.19,73.40,70.73,70.73,96.19,92.68,106.23,99.83,93.31,76.19,70.73,73.40,70.73,70.73,70.73,82.07,75.67,119.80,102.91,76.19,73.40,76.19,70.73,73.40,79.07,70.73,73.40,84.60,102.91,89.90,79.07,81.51,76.19,76.19,78.54,73.40,75.67,73.40,82.07,92.68,105.87,111.30,99.83,76.19,70.73,73.40,76.19,84.60,93.88,79.07,76.19,82.07,84.60,93.31,119.40,93.37
Producto,0.002042318,01161059,MANZANA,108.71,104.45,89.97,94.69,101.60,112.03,109.26,103.76,103.62,122.38,117.04,105.75,110.05,109.47,125.57,122.61,121.72,108.98,108.87,108.18,114.63,107.49,117.67,119.98,109.57,125.09,128.98,112.78,101.95,98.67,101.58,98.29,100.36,99.19,105.50,105.65,107.97,106.64,112.82,99.18,94.99,91.92,97.62,91.94,93.43,97.97,100.74,99.80,95.55,103.72,102.11,96.87,98.83,99.45,99.73,94.21,95.61,87.15,95.47,94.64,95.46,109.62,105.77,94.17,94.17,90.73,104.69,107.76,97.99,97.20,103.15,97.22,97.68,107.69,99.09,99.67,101.33,95.18,96.08,95.06,100.92,105.24,99.97,105.10,105.00,104.98,99.17,94.40,99.87,93.26,88.34,103.57,94.29,95.51,101.31,105.91,100.96,114.84,108.79,114.02,103.75,109.72,105.94,100.80,107.22,109.36,108.19,109.93,109.93,118.23,113.76,105.20,106.63,104.55,103.58,106.51,108.25,103.16,100.30,100.30,100.30,96.58,96.28,99.62,100.92,98.93,106.85,104.70,106.75,105.27,103.11,103.11,103.11,117.71,107.93,107.93,98.84,109.93
Producto,0.000371037,01161060,MARACUYÁ,78.88,84.62,87.82,81.70,97.86,85.68,79.77,90.26,89.45,86.25,85.41,81.05,90.43,94.98,94.15,84.43,98.05,96.78,88.24,81.98,91.67,91.84,86.65,85.55,85.28,85.18,83.15,79.39,74.13,76.17,67.64,61.75,62.29,62.20,64.79,65.26,60.87,63.83,65.00,63.43,63.89,58.64,53.57,57.55,58.05,56.46,58.03,69.02,70.33,68.28,69.75,67.57,70.87,75.09,70.88,78.62,76.65,75.12,78.43,68.94,71.65,71.87,75.47,76.59,64.59,69.58,52.40,58.92,57.02,54.82,50.83,56.56,62.20,66.67,62.32,54.76,51.18,55.92,61.44,46.70,50.77,48.33,47.11,45.32,49.11,45.42,46.31,59.05,56.31,59.34,51.58,49.41,55.40,64.36,80.17,63.95,78.33,71.32,71.99,73.99,64.62,76.50,75.58,77.44,64.71,61.09,60.76,58.99,67.99,59.28,78.22,84.18,68.75,74.63,87.56,88.60,76.53,83.25,77.15,77.67,82.54,80.29,63.96,74.48,83.94,77.92,81.18,71.92,70.79,66.44,66.51,66.51,76.13,58.63,71.84,70.16,68.48,72.25
Producto,0.000634117,01161061,SANDÍA,103.04,91.52,89.32,89.72,91.36,93.88,96.25,96.08,94.15,100.09,97.47,98.32,91.98,92.40,96.73,99.12,101.55,96.35,96.93,95.64,97.11,88.92,96.06,101.05,97.04,100.79,103.18,93.99,91.56,94.77,96.58,91.16,88.40,90.07,93.65,96.48,99.65,100.53,102.11,103.36,99.04,88.07,96.14,100.59,90.93,94.55,91.06,92.56,91.44,92.99,91.13,91.27,91.48,91.31,97.83,91.84,92.59,91.83,92.06,90.49,89.95,92.67,104.60,114.45,91.61,98.47,91.61,88.30,94.79,95.04,88.68,84.61,89.53,95.40,98.10,96.40,94.30,95.40,89.09,79.37,84.17,83.08,85.80,84.09,92.16,92.39,90.65,91.03,92.54,87.28,97.75,91.66,86.84,88.94,84.55,87.93,86.00,89.03,96.70,93.23,96.49,113.66,110.77,104.12,102.45,101.18,89.28,87.69,86.13,98.15,95.04,94.60,89.79,85.01,83.90,89.85,90.82,98.42,92.30,90.36,90.36,88.24,85.41,88.97,89.09,88.52,93.36,83.28,85.63,77.04,80.56,80.56,80.56,83.31,94.36,90.04,84.19,71.94
Producto,0.000436747,01161062,FRUTILLA,96.42,97.18,96.42,96.42,100.00,100.00,100.00,96.42,96.42,96.42,100.00,96.42,100.00,100.00,100.00,100.00,100.00,95.64,96.42,96.42,92.90,96.42,99.40,95.84,99.40,96.42,96.42,99.40,103.16,103.16,103.16,105.37,105.37,105.37,102.21,99.15,102.21,99.38,102.44,99.38,99.38,102.21,105.37,101.52,103.12,100.04,107.03,100.94,97.92,105.92,102.75,102.75,105.92,109.19,112.11,113.61,117.91,116.68,116.68,111.54,109.44,109.44,112.82,121.55,123.59,116.30,119.89,112.82,108.70,117.88,113.66,113.66,113.66,106.24,110.26,112.59,101.59,110.68,108.03,104.08,104.80,103.62,100.97,93.44,89.30,98.99,100.97,96.03,98.99,119.15,115.58,107.30,115.58,107.37,106.64,107.79,111.88,111.88,108.53,112.64,106.64,109.93,102.28,107.37,112.30,108.20,104.96,107.37,110.68,109.27,111.88,108.53,115.15,112.54,112.38,104.32,113.14,109.28,109.12,104.06,104.06,100.26,109.12,105.44,109.44,109.44,116.92,113.25,116.40,104.98,104.98,103.85,104.82,101.84,105.69,104.98,104.98,104.98
