,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÍNDICE DE PRECIOS AL CONSUMIDOR - IPC -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÍNDICE GENERAL AMBATO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nivel,Ponderación,Cód. CCIF,Descripción CCIF,ene-15,feb-15,mar-15,abr-15,may-15,jun-15,jul-15,ago-15,sep-15,oct-15,nov-15,dic-15,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18,abr-18,may-18,jun-18,jul-18,ago-18,sep-18,oct-18,nov-18,dic-18,ene-19,feb-19,mar-19,abr-19,may-19,jun-19,jul-19,ago-19,sep-19,oct-19,nov-19,dic-19,ene-20,feb-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,sep-20,oct-20,nov-20,dic-20,ene-21,feb-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,sep-21,oct-21,nov-21,dic-21,ene-22,feb-22,mar-22,abr-22,may-22,jun-22,jul-22,ago-22,sep-22,oct-22,nov-22,dic-22,ene-23,feb-23,mar-23,abr-23,may-23,jun-23,jul-23,ago-23,sep-23,oct-23,nov-23,dic-23,ene-24,feb-24,mar-24,abr-24,may-24,jun-24,jul-24,ago-24,sep-24,oct-24,nov-24,dic-24,ene-25,feb-25,mar-25,abr-25,may-25,jun-25,jul-25,ago-25,sep-25,oct-25,nov-25,dic-25,ene-26,feb-26,mar-26,abr-26,may-26,jun-26
Subclase,0.001941565,02211,Tabaco,112.73,119.85,120.42,120.42,120.42,121.80,128.74,128.74,128.74,128.74,128.74,128.74,129.90,133.70,133.70,133.93,138.48,154.94,153.99,152.71,153.66,153.66,153.66,153.66,157.80,158.75,156.87,157.80,158.28,160.59,160.59,160.59,160.59,160.11,160.59,161.55,159.64,159.64,159.64,159.64,159.64,159.64,160.57,160.57,160.57,160.57,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.15,159.15,159.15,159.15,159.15,159.15,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,160.80,160.80,160.80,160.80,160.80,160.80,160.80,160.80,160.80,166.51,170.86,170.86,170.86,170.86,170.86,170.86,170.86,170.63,170.86,174.29,174.29,175.50,175.50,175.50,183.56,185.84,183.56,183.56,183.56,183.56,183.56,183.56,183.56,183.56,183.56,183.56,183.56,183.56,182.45,182.45,182.45,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72
Producto,0.001941565,02211119,CIGARRILLOS,112.73,119.85,120.42,120.42,120.42,121.80,128.74,128.74,128.74,128.74,128.74,128.74,129.90,133.70,133.70,133.93,138.48,154.94,153.99,152.71,153.66,153.66,153.66,153.66,157.80,158.75,156.87,157.80,158.28,160.59,160.59,160.59,160.59,160.11,160.59,161.55,159.64,159.64,159.64,159.64,159.64,159.64,160.57,160.57,160.57,160.57,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.15,159.15,159.15,159.15,159.15,159.15,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,159.64,160.80,160.80,160.80,160.80,160.80,160.80,160.80,160.80,160.80,166.51,170.86,170.86,170.86,170.86,170.86,170.86,170.86,170.63,170.86,174.29,174.29,175.50,175.50,175.50,183.56,185.84,183.56,183.56,183.56,183.56,183.56,183.56,183.56,183.56,183.56,183.56,183.56,183.56,182.45,182.45,182.45,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72,184.72
División,0.076937341,03,Prendas de vestir y calzado,98.00,97.99,98.24,98.29,99.29,99.28,99.40,99.75,100.17,100.31,99.87,98.94,99.65,99.74,98.86,98.36,98.40,98.98,98.68,98.84,97.52,97.09,98.07,97.82,97.57,96.89,96.97,95.62,95.60,94.57,94.63,93.74,94.18,93.55,93.02,92.77,91.93,91.79,91.69,90.94,90.60,90.39,90.10,90.01,89.03,88.29,88.31,88.12,87.86,87.72,87.95,88.00,87.59,87.09,86.38,86.09,85.97,85.77,85.62,85.28,84.57,84.04,84.29,84.36,83.64,84.07,84.22,84.16,81.88,81.88,81.30,81.02,81.38,81.29,80.20,79.46,78.20,77.97,76.94,76.95,76.58,76.42,75.49,75.71,75.51,75.20,75.34,75.55,74.88,75.00,75.07,75.23,75.95,75.93,75.05,74.88,73.81,73.46,73.37,72.76,72.35,71.72,70.77,69.30,68.89,67.95,67.73,67.45,66.63,66.32,66.21,66.17,66.38,66.46,65.60,65.44,65.35,65.11,65.23,64.82,64.38,64.04,63.42,62.87,62.27,61.45,59.73,59.50,59.64,59.41,58.44,58.17,57.46,57.08,57.15,56.99,56.67,56.50
Grupo,0.053402171,031,Prendas de vestir,98.84,98.89,98.97,98.91,99.32,99.32,99.42,99.58,100.02,100.38,99.84,99.84,99.56,99.66,99.50,99.30,99.31,99.74,98.71,98.87,96.76,96.92,98.39,98.40,98.31,98.05,97.81,96.15,96.10,95.53,95.06,94.80,95.40,94.33,94.17,94.14,93.17,93.04,92.83,92.82,92.43,91.75,91.53,91.47,89.97,89.49,89.00,88.80,88.44,88.45,88.45,88.28,88.28,87.79,86.70,86.48,86.35,86.28,86.03,85.92,84.85,84.18,84.77,84.68,83.85,84.68,84.94,84.89,81.67,81.67,80.86,81.01,81.86,81.81,80.98,80.04,78.47,78.30,78.31,78.23,78.03,78.00,76.10,76.36,76.20,75.82,75.58,75.48,75.40,75.61,75.81,75.50,76.54,76.69,75.48,75.25,73.91,74.14,74.16,73.49,73.21,72.80,71.93,69.98,70.10,69.45,68.26,68.16,67.37,66.97,66.87,66.54,66.83,66.71,66.14,66.07,65.86,65.62,65.55,65.51,64.61,64.33,64.32,63.76,63.56,62.77,60.73,60.25,60.45,60.17,59.30,59.04,58.04,57.56,57.62,57.61,57.13,56.94
Clase,0.000806271,0311,Materiales para prendas de vestir (SD),97.89,97.89,97.89,98.09,98.90,98.90,98.90,98.90,99.43,99.43,99.43,99.43,99.43,98.39,99.93,99.93,99.93,99.93,99.72,99.72,97.21,97.99,96.99,96.99,95.93,97.63,97.63,98.96,98.78,99.74,99.74,99.74,99.74,99.22,99.22,99.22,99.22,100.24,100.24,100.24,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,99.79,100.63,100.63,100.63,100.63,100.63,99.79,100.69,100.22,100.22,100.53,100.53,100.53,100.53,100.82,100.82,100.01,100.01,100.01,100.01,99.12,99.12,99.44,100.34,100.60,99.36,99.46,99.91,99.91,99.91,100.71,102.30,101.63,102.34,104.57,104.86,105.94,107.05,108.02,109.06,112.44,113.35,112.93,112.58,111.51,110.36,109.60,109.09,109.09,110.37,110.37,110.37,110.37,111.53,115.71,117.64,115.73,115.73,115.77,115.74,118.14,116.35,116.35,116.72,118.06,118.75,118.02,117.85,116.91,116.91,115.26,114.71,113.38,112.53,113.94,112.75,114.06,113.67,114.30,114.30,113.79,113.79,113.79,113.33,113.88,114.48,114.48,114.48,114.95,114.95
Subclase,0.000806271,03111,"Materiales para prendas de vestir (telas, tejidos)",97.89,97.89,97.89,98.09,98.90,98.90,98.90,98.90,99.43,99.43,99.43,99.43,99.43,98.39,99.93,99.93,99.93,99.93,99.72,99.72,97.21,97.99,96.99,96.99,95.93,97.63,97.63,98.96,98.78,99.74,99.74,99.74,99.74,99.22,99.22,99.22,99.22,100.24,100.24,100.24,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,99.79,100.63,100.63,100.63,100.63,100.63,99.79,100.69,100.22,100.22,100.53,100.53,100.53,100.53,100.82,100.82,100.01,100.01,100.01,100.01,99.12,99.12,99.44,100.34,100.60,99.36,99.46,99.91,99.91,99.91,100.71,102.30,101.63,102.34,104.57,104.86,105.94,107.05,108.02,109.06,112.44,113.35,112.93,112.58,111.51,110.36,109.60,109.09,109.09,110.37,110.37,110.37,110.37,111.53,115.71,117.64,115.73,115.73,115.77,115.74,118.14,116.35,116.35,116.72,118.06,118.75,118.02,117.85,116.91,116.91,115.26,114.71,113.38,112.53,113.94,112.75,114.06,113.67,114.30,114.30,113.79,113.79,113.79,113.33,113.88,114.48,114.48,114.48,114.95,114.95
Producto,0.000806271,03111120,TELAS PARA CONFECCIÓN,97.89,97.89,97.89,98.09,98.90,98.90,98.90,98.90,99.43,99.43,99.43,99.43,99.43,98.39,99.93,99.93,99.93,99.93,99.72,99.72,97.21,97.99,96.99,96.99,95.93,97.63,97.63,98.96,98.78,99.74,99.74,99.74,99.74,99.22,99.22,99.22,99.22,100.24,100.24,100.24,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,99.79,100.63,100.63,100.63,100.63,100.63,99.79,100.69,100.22,100.22,100.53,100.53,100.53,100.53,100.82,100.82,100.01,100.01,100.01,100.01,99.12,99.12,99.44,100.34,100.60,99.36,99.46,99.91,99.91,99.91,100.71,102.30,101.63,102.34,104.57,104.86,105.94,107.05,108.02,109.06,112.44,113.35,112.93,112.58,111.51,110.36,109.60,109.09,109.09,110.37,110.37,110.37,110.37,111.53,115.71,117.64,115.73,115.73,115.77,115.74,118.14,116.35,116.35,116.72,118.06,118.75,118.02,117.85,116.91,116.91,115.26,114.71,113.38,112.53,113.94,112.75,114.06,113.67,114.30,114.30,113.79,113.79,113.79,113.33,113.88,114.48,114.48,114.48,114.95,114.95
Clase,0.049857457,0312,Prendas de vestir (SD),98.84,98.82,98.96,98.86,99.15,99.12,99.23,99.38,99.88,100.26,99.67,99.75,99.42,99.54,99.32,99.31,99.25,99.73,98.67,98.81,96.55,96.73,98.51,98.52,98.46,98.10,97.85,95.97,95.94,95.34,94.78,94.51,95.17,94.00,93.84,93.81,92.74,92.62,92.37,92.39,91.89,91.21,91.04,91.02,89.39,88.86,88.32,88.07,87.69,87.68,87.71,87.54,87.55,86.96,85.78,85.52,85.38,85.34,85.05,84.94,83.73,82.99,83.65,83.55,82.65,83.59,83.94,83.90,80.64,80.53,79.70,79.76,80.71,80.66,79.93,78.86,77.18,77.05,76.99,76.92,76.72,76.69,74.56,74.86,74.63,74.18,73.83,73.64,73.47,73.71,73.86,73.55,74.68,74.90,73.59,73.36,71.89,72.02,72.06,71.32,71.01,70.54,69.62,67.44,67.61,66.87,65.57,65.49,64.59,64.16,64.09,63.63,63.96,63.79,63.19,63.13,62.91,62.66,62.62,62.55,61.76,61.44,61.34,60.76,60.57,59.66,57.41,56.88,57.05,56.77,55.82,55.56,54.48,53.94,53.94,53.86,53.32,53.12
Subclase,0.017546651,03121,Prendas de vestir de hombres de 13 años y más,103.61,103.60,103.60,103.14,103.92,104.16,104.47,104.86,105.38,105.91,105.06,105.62,105.42,105.59,105.25,105.45,105.31,106.36,105.30,105.08,103.80,104.37,106.35,106.37,106.26,105.77,106.09,103.40,103.39,100.73,99.85,99.98,100.22,99.93,99.61,99.61,98.69,98.51,97.34,97.29,97.29,95.99,95.72,95.64,94.17,93.80,93.54,93.48,93.01,93.00,93.33,92.92,92.92,92.02,90.66,90.66,89.89,89.89,90.02,89.65,87.12,86.40,87.93,87.21,85.55,87.21,86.24,86.24,80.80,81.73,79.64,80.16,81.74,81.57,80.50,79.48,76.95,76.65,76.65,75.96,76.39,76.12,71.93,73.36,73.36,72.53,72.71,72.62,71.53,71.53,72.07,71.69,72.63,73.12,71.32,71.02,67.27,67.91,67.40,66.41,66.04,65.75,64.69,61.94,61.58,60.33,58.77,58.42,57.80,57.12,56.91,56.03,55.58,55.51,54.78,54.78,54.86,54.69,54.58,53.98,52.41,52.36,51.97,51.12,50.98,50.90,48.60,48.37,48.21,47.23,45.18,45.04,44.46,43.48,43.54,43.55,42.64,42.14
Producto,0.000998623,03121121,TERNO PARA HOMBRE ,89.10,89.10,89.10,90.00,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,91.75,91.75,91.75,91.98,91.98,91.98,92.21,91.94,91.94,91.94,91.94,91.94,80.45,80.45,80.45,80.45,80.45,80.45,80.45,80.45,80.45,80.45,79.62,79.62,79.62,79.62,79.62,73.40,73.40,66.47,66.47,72.10,66.47,66.47,66.47,66.47,66.47,66.47,66.47,66.47,66.47,66.47,66.47,66.47,66.47,66.47,66.47,66.47,66.47,65.48,65.48,59.31,59.31,55.36,58.23,58.23,53.68,56.92,54.16,54.16,54.16,54.16,54.16,53.02,50.03,50.59,50.59,50.59,50.57,50.57,48.72,50.30,50.30,50.30,50.30,50.30,50.30,50.30,50.30,50.30,50.30,50.30,51.19,51.19,51.19,51.19,51.19,51.19,51.19,51.19,51.19,47.16,47.16,47.16,44.47,44.67,44.67,43.50,43.50,43.73,43.73,43.93,43.93,38.48,38.48,36.80,36.80,36.80,36.80,34.97,33.66,33.66,33.66,31.99,30.49,30.49,30.62,30.62,30.62,30.62,30.62
Producto,0.001704297,03121122,CHOMPA PARA HOMBRE,101.11,101.11,101.11,101.14,101.14,101.14,101.14,101.14,101.14,100.16,99.70,99.70,100.45,100.45,98.91,98.91,98.91,99.23,98.07,98.07,98.47,98.00,98.00,98.00,98.66,96.20,97.69,96.97,96.97,96.83,96.82,95.86,96.82,95.49,94.02,94.02,94.02,94.02,94.02,92.85,92.85,89.78,89.78,89.78,87.78,85.80,86.12,83.60,77.90,77.90,77.90,77.90,77.90,77.90,74.78,74.78,74.78,74.78,74.78,72.59,75.23,67.02,67.02,67.02,67.02,67.02,65.68,65.68,63.81,63.81,62.85,62.25,61.56,61.34,57.90,57.90,55.98,55.98,55.98,55.54,55.54,53.16,48.29,48.29,48.29,48.29,48.29,48.29,48.29,48.29,48.29,48.29,48.29,48.29,46.59,45.23,43.64,43.64,44.15,44.15,41.43,39.03,36.34,33.55,33.55,33.55,31.60,30.67,29.60,29.60,29.24,27.33,27.42,27.42,26.74,26.74,27.02,26.97,26.36,26.36,26.36,25.59,23.36,23.36,23.36,22.39,21.20,21.56,19.89,19.23,18.24,18.24,17.09,17.09,17.09,17.09,16.06,14.95
Producto,0.006026933,03121123,PANTALÓN PARA HOMBRE,103.88,103.88,103.88,102.55,104.15,103.92,103.92,105.30,106.57,106.78,104.09,106.78,105.98,106.78,106.78,106.78,106.78,107.92,107.92,107.93,107.93,106.74,106.75,106.75,106.75,106.89,106.89,96.69,96.69,91.86,91.98,91.98,91.98,91.98,91.98,91.98,87.87,87.87,83.70,84.78,84.78,84.78,85.22,84.90,83.33,83.33,83.96,85.71,87.08,87.08,88.22,88.22,88.22,88.22,88.18,88.18,86.11,86.11,87.82,88.18,80.66,78.63,78.63,78.63,72.24,76.76,76.76,76.76,67.90,66.78,64.44,65.78,67.26,67.28,64.96,64.96,64.96,65.84,65.84,62.26,62.26,63.40,59.08,59.08,59.08,56.23,56.89,56.89,56.89,56.89,56.89,56.89,57.95,58.00,56.31,56.30,49.99,51.33,51.33,47.50,47.50,45.48,45.79,43.22,43.22,43.22,39.16,41.15,41.15,41.92,41.41,42.21,42.21,42.51,42.43,42.43,42.43,41.89,41.89,39.80,36.55,36.98,36.98,36.98,36.98,36.98,34.68,33.92,34.86,34.86,31.16,31.16,29.99,29.99,29.68,29.76,28.85,27.90
Producto,0.002695596,03121124,CAMISA PARA HOMBRE,115.23,115.22,115.22,115.22,116.72,116.72,118.12,118.12,120.15,120.15,120.15,119.23,119.23,119.23,119.23,120.79,120.38,123.14,123.14,123.14,123.14,123.14,123.14,123.14,123.14,123.14,123.14,123.45,123.45,123.01,123.01,117.75,117.75,117.75,117.75,117.75,117.75,117.75,117.75,118.04,118.04,117.75,116.15,116.15,116.15,116.15,117.31,117.31,116.15,116.15,116.15,116.15,116.15,116.15,116.15,116.15,116.15,116.15,113.66,113.66,106.65,106.70,118.83,118.83,118.83,119.71,119.71,119.71,104.21,114.05,106.61,106.60,116.97,116.97,116.97,111.19,105.98,105.98,105.96,108.01,108.01,110.86,108.01,119.26,119.26,119.06,119.06,119.06,113.31,113.30,117.60,117.60,117.60,121.41,121.41,121.41,118.88,120.98,120.98,120.98,120.98,120.99,120.99,108.27,108.27,102.03,102.03,96.46,96.46,96.46,96.46,96.83,92.02,92.02,89.96,89.96,89.96,89.96,89.96,89.96,89.96,89.96,91.96,91.96,90.59,90.59,86.35,86.35,86.35,86.35,86.35,86.35,86.35,82.95,82.95,82.95,79.61,79.61
Producto,0.00326054,03121125,CAMISETA PARA HOMBRE,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.11,102.51,102.11,102.13,102.13,100.50,100.48,94.09,92.41,82.02,89.52,104.28,104.28,102.62,102.62,102.63,104.57,104.57,103.84,97.03,104.56,104.56,104.57,104.57,104.56,104.58,104.56,104.56,104.56,104.56,100.12,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,93.00,87.93,87.93,87.93,87.93,87.67,87.67,87.67,99.83,99.83,99.83,99.83,97.97,97.97,97.97,97.97,97.97,97.97,97.97,97.97,100.21,100.21,100.21,89.31,89.31,89.31,90.28,90.28,89.12,83.98,83.98,84.00,83.99,83.99,83.99,84.35,84.35,84.35,84.35,85.27,85.27,85.27,85.27,82.73,82.73,78.10,78.10,78.10,78.10,73.86,74.61,71.87,68.50,68.50,68.50,68.50,68.50,68.50,69.11,69.51,69.51,69.94,69.94,69.87,69.87,69.87,68.65,68.65,68.65,68.65,62.24,62.24,62.24,57.15,57.36,57.15,50.92,50.92,50.92,50.92,46.76,46.76,46.76,46.76,46.76
Producto,0.000942582,03121126,MEDIAS PARA HOMBRE,114.20,114.20,114.20,114.20,116.40,119.17,121.29,121.29,119.72,122.27,122.27,122.27,122.27,122.27,122.27,122.27,124.39,124.39,124.73,124.73,124.73,124.73,124.73,124.73,124.73,124.73,124.73,124.73,124.52,124.52,124.52,124.52,124.52,124.52,124.52,124.52,124.52,124.52,124.52,124.52,124.52,124.52,124.52,124.52,124.52,125.45,125.45,125.45,125.45,134.03,134.03,127.46,127.46,125.24,125.24,125.24,122.32,122.32,122.32,122.32,122.32,122.32,122.32,110.49,112.76,122.32,112.76,112.76,112.76,112.76,112.76,112.76,112.76,112.76,112.76,112.76,112.76,103.94,103.94,103.94,112.76,112.76,113.87,113.87,113.87,113.87,113.87,115.19,115.19,115.19,115.19,115.19,115.19,115.19,99.52,99.52,83.69,83.69,83.69,83.69,83.69,96.78,96.78,96.78,96.78,96.78,96.78,96.78,96.78,91.17,91.17,86.65,87.29,83.74,81.09,81.09,81.09,81.09,81.09,83.54,81.16,81.16,81.16,81.16,81.86,83.91,83.91,83.91,83.91,83.91,83.91,83.91,83.91,83.91,86.32,86.06,86.06,86.06
Producto,0.001918079,03121127,ROPA INTERIOR PARA HOMBRE,100.10,100.10,100.10,97.97,97.97,99.58,99.58,99.58,99.58,105.87,105.87,105.87,105.12,105.12,105.12,105.12,105.12,106.85,107.21,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.58,107.58,107.26,107.26,107.26,107.58,107.58,107.58,107.58,110.33,108.25,108.25,107.58,107.58,107.58,107.58,107.69,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,107.58,106.38,106.38,106.38,106.38,106.38,105.68,105.68,105.68,105.68,105.68,106.84,106.84,106.84,106.84,107.14,106.89,106.89,106.89,106.89,107.14,107.14,107.14,95.48,95.48,95.48,95.48,95.48,95.48,88.93,88.93,88.93,84.39,90.48,90.48,90.48,90.48,90.48,90.48,90.48,90.48,93.04,93.04,93.04,94.19,94.19,94.19,94.19,94.19,94.19,87.70,87.70,84.40,84.77,85.52,84.61,84.61,84.61,84.61,84.61,84.61,84.61,84.61,84.61,84.61,84.61,84.61,84.61,84.61,84.17,84.17,76.66,76.66,76.66,76.66,76.66,76.66,76.66,76.66
Subclase,0.018955861,03122,Prendas de vestir de mujeres de 13 años y más,92.50,92.74,93.02,93.18,92.98,92.67,92.65,92.64,92.64,92.64,92.62,92.10,91.70,92.24,92.18,92.21,92.21,92.29,91.54,92.10,90.87,90.75,92.20,92.21,92.23,92.11,90.85,89.42,89.44,90.74,90.51,90.07,90.20,88.32,88.32,88.32,87.13,87.44,88.12,88.23,87.48,87.09,87.09,87.29,84.65,84.11,83.60,83.56,83.56,83.43,83.38,83.31,83.31,82.43,81.05,80.86,81.57,81.23,80.64,80.72,80.37,79.49,79.49,79.87,79.67,80.20,82.14,82.06,78.76,78.77,78.78,78.77,79.92,80.03,79.81,77.93,77.03,77.14,77.08,77.75,76.90,77.33,76.08,75.69,75.78,75.34,74.40,74.16,74.45,75.37,74.95,74.58,75.28,75.70,74.31,73.95,74.40,74.46,74.94,73.95,73.60,72.73,71.83,68.76,68.27,67.88,66.30,66.33,64.92,64.83,65.03,64.48,66.08,65.69,64.82,64.60,64.44,64.05,64.05,64.43,64.18,63.58,63.93,63.52,63.26,60.98,57.81,56.52,56.31,56.63,56.34,56.15,53.90,53.51,53.51,53.26,52.95,52.93
Producto,0.001951006,03122128,TERNO Y VESTIDO PARA MUJER ,96.20,96.20,97.42,98.46,97.81,97.81,97.81,97.81,97.81,97.81,97.81,95.72,97.10,97.10,97.10,98.08,98.08,98.08,98.08,98.08,98.37,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,98.08,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.28,95.37,95.37,95.37,95.37,95.37,88.92,88.92,88.92,88.92,88.92,88.92,92.66,92.66,90.47,90.47,90.47,90.47,92.17,92.00,90.31,90.31,88.53,88.83,88.83,88.28,84.60,84.60,81.78,81.78,81.78,81.78,83.33,83.78,84.85,84.85,84.85,84.85,84.85,87.42,87.42,87.42,86.95,87.42,87.42,87.42,87.42,87.42,87.72,86.75,86.75,86.75,82.36,82.36,82.36,82.36,82.36,83.16,82.15,83.64,78.98,78.98,78.98,78.72,78.72,78.72,78.72,78.72,79.61,76.95,75.67,76.34,73.08,73.88,69.66,70.89,69.99,69.99,65.56,65.56,65.56,65.56,62.96,62.96
Producto,0.000731584,03122129,CHOMPA PARA MUJER,81.57,83.15,83.15,83.15,83.78,80.97,80.97,80.97,80.97,80.97,80.97,80.97,76.91,80.05,79.46,79.46,79.46,77.69,78.45,78.45,78.81,78.60,78.60,78.69,79.13,78.70,79.52,79.13,79.13,79.03,77.16,73.23,73.24,72.53,72.53,72.53,68.46,68.46,70.01,70.01,68.64,65.48,65.48,65.48,63.79,62.18,60.20,60.20,60.20,60.20,60.20,59.43,59.43,59.43,58.69,56.47,56.84,56.84,56.14,56.14,58.38,58.38,58.38,58.38,58.38,58.38,57.63,56.92,53.05,52.39,52.39,51.36,51.38,50.04,50.04,50.04,48.17,48.96,48.00,47.78,43.90,46.84,45.13,45.13,44.79,42.77,41.57,44.45,43.89,43.89,43.03,43.03,43.03,43.03,43.03,43.03,42.08,42.08,42.08,39.93,39.93,38.11,37.21,35.61,35.61,33.88,32.79,33.09,31.22,31.22,31.53,31.97,30.17,30.09,29.89,29.58,29.96,29.96,29.96,28.42,28.42,27.62,27.62,27.62,26.47,26.60,25.50,24.85,25.04,25.04,23.17,23.17,21.76,20.57,20.57,20.57,20.42,20.45
Producto,0.000322062,03122130,FALDA PARA MUJER,98.06,98.06,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.84,90.84,90.84,90.84,90.84,90.84,90.84,90.84,90.84,90.84,85.60,85.59,85.60,80.86,80.86,80.86,76.30,76.18,76.18,72.03,74.96,74.96,74.96,74.96,74.96,74.96,74.96,74.96,84.13,89.05,89.05,89.05,89.05,89.05,90.22,87.46,87.46,74.27,75.17,76.29,76.29,79.18,79.18,79.18,79.18,79.18,79.18,79.18,76.97,76.97,76.97,76.97,76.97,62.98,62.98,62.98,62.98,62.98,62.98,56.11,56.11,60.95,60.95,54.30,54.30,54.30,54.30,54.30,51.17,51.17,45.09,41.69,41.69,41.69,41.69,38.39,38.39,31.92,29.32,29.32,29.80,29.92,29.92,29.66,29.66,29.66,27.21,27.21,28.17,28.17,28.17,30.18,28.89,28.89,28.01,25.14,24.44,25.70,25.70,25.70,25.70,25.05,25.05,25.05,25.05,25.05,24.41
Producto,0.005355119,03122131,PANTALÓN Y LICRA PARA MUJER,97.30,97.30,97.30,97.30,97.30,97.30,96.96,96.96,96.96,96.96,96.96,96.04,95.56,96.23,96.23,96.04,96.04,96.04,96.04,96.04,90.90,90.76,95.14,95.14,95.05,95.12,90.40,85.37,85.37,90.16,89.58,89.57,89.70,83.25,83.25,83.25,80.55,80.55,82.38,82.38,80.21,80.21,80.21,80.90,78.32,77.07,75.96,75.96,75.96,75.22,75.22,75.22,75.22,73.45,71.82,71.95,72.54,72.54,72.54,72.54,72.54,70.17,70.17,71.53,67.82,70.30,72.63,72.63,66.85,67.12,67.12,67.12,67.96,67.96,67.12,67.16,65.32,65.32,65.32,63.99,64.28,64.28,61.38,61.40,61.40,60.39,60.39,60.39,60.39,60.39,59.43,58.10,57.84,58.34,56.44,56.23,56.23,56.23,56.44,53.85,52.79,50.26,50.26,49.83,49.83,49.83,48.37,48.37,45.87,45.62,44.95,45.30,45.05,44.94,44.83,43.81,42.96,42.96,42.96,43.31,42.10,41.09,41.09,40.67,40.67,40.68,38.79,38.50,38.35,39.01,39.01,38.35,37.74,36.83,36.83,36.83,36.83,36.26
