,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÍNDICE DE PRECIOS AL CONSUMIDOR - IPC -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÍNDICE GENERAL MANTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nivel,Ponderación,Cód. CCIF,Descripción CCIF,ene-15,feb-15,mar-15,abr-15,may-15,jun-15,jul-15,ago-15,sep-15,oct-15,nov-15,dic-15,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18,abr-18,may-18,jun-18,jul-18,ago-18,sep-18,oct-18,nov-18,dic-18,ene-19,feb-19,mar-19,abr-19,may-19,jun-19,jul-19,ago-19,sep-19,oct-19,nov-19,dic-19,ene-20,feb-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,sep-20,oct-20,nov-20,dic-20,ene-21,feb-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,sep-21,oct-21,nov-21,dic-21,ene-22,feb-22,mar-22,abr-22,may-22,jun-22,jul-22,ago-22,sep-22,oct-22,nov-22,dic-22,ene-23,feb-23,mar-23,abr-23,may-23,jun-23,jul-23,ago-23,sep-23,oct-23,nov-23,dic-23,ene-24,feb-24,mar-24,abr-24,may-24,jun-24,jul-24,ago-24,sep-24,oct-24,nov-24,dic-24,ene-25,feb-25,mar-25,abr-25,may-25,jun-25,jul-25,ago-25,sep-25,oct-25,nov-25,dic-25,ene-26,feb-26,mar-26,abr-26,may-26,jun-26
Subclase,0.006186635,01172,Papas y tubérculos,100.80,97.11,95.72,97.33,99.94,96.69,98.95,100.05,99.01,98.73,97.14,100.51,101.21,101.29,103.14,103.90,105.77,105.34,105.06,102.50,104.19,105.40,103.72,105.77,107.85,110.47,110.41,114.53,112.04,110.61,111.75,122.55,126.63,126.83,118.87,117.20,117.03,110.36,109.37,115.77,110.60,112.56,119.65,113.39,113.10,120.39,118.80,119.14,117.72,111.65,116.20,114.81,117.06,120.15,124.43,121.76,120.16,122.72,121.06,117.69,118.37,116.80,112.87,124.37,113.75,116.70,116.91,115.53,118.05,117.39,114.82,112.47,112.62,114.93,113.97,114.41,117.29,114.20,113.25,113.12,113.21,113.84,113.65,113.45,114.29,119.16,121.53,119.31,118.95,119.19,121.24,114.95,115.03,118.84,115.61,116.53,119.37,115.35,113.28,113.37,114.95,116.66,115.68,120.28,115.54,123.53,125.15,117.85,119.60,120.76,117.44,118.59,119.96,119.32,120.03,118.09,120.95,120.89,125.10,125.98,127.02,126.83,130.93,125.44,121.00,116.33,119.37,121.82,123.40,131.58,134.02,133.31,137.05,131.36,133.83,130.71,126.84,129.62
Producto,0.004636972,01172084,PAPA ,105.10,100.43,99.28,100.73,104.30,100.49,101.93,103.32,102.87,102.14,100.11,104.01,104.41,104.25,106.23,106.41,108.19,108.44,108.13,105.59,107.18,108.05,107.58,109.38,110.62,114.57,114.04,119.53,117.77,113.51,113.81,127.76,132.13,135.15,119.21,120.20,122.05,116.06,114.77,122.64,115.79,116.31,128.37,119.36,120.01,129.88,129.16,130.53,128.00,121.53,126.94,125.90,126.52,129.98,135.94,131.27,129.93,133.78,132.08,128.16,127.55,125.90,122.99,136.07,122.35,125.74,125.29,124.34,127.66,126.45,122.69,121.74,119.98,125.49,124.80,124.80,126.35,123.13,121.87,121.87,120.36,122.96,124.49,124.54,124.47,128.92,130.85,128.92,128.92,128.88,131.09,123.79,123.80,128.67,126.40,127.53,131.11,124.85,120.98,122.88,122.95,124.34,123.01,127.96,121.96,133.49,136.30,127.53,129.00,129.46,127.76,127.76,127.81,127.81,129.06,125.42,129.76,129.46,133.01,129.13,133.64,131.37,136.22,130.96,124.92,121.07,123.60,124.92,126.48,132.16,136.64,136.64,138.70,136.07,138.70,136.99,131.65,136.85
Producto,0.001253859,01172085,YUCA Y CAMOTE,86.33,85.75,83.58,85.93,85.14,84.82,89.10,89.83,86.85,87.52,87.24,88.72,90.40,91.07,92.49,95.49,97.44,95.66,95.50,93.05,95.28,97.70,91.79,94.51,99.48,97.25,99.24,97.76,93.48,101.08,104.05,104.88,108.96,99.58,118.01,107.46,100.79,91.68,90.89,92.50,92.82,99.85,90.79,93.46,89.78,88.40,83.92,81.02,83.25,78.37,80.80,77.50,85.63,87.05,85.96,90.07,87.48,85.49,84.19,82.25,87.59,86.14,79.40,84.59,84.59,86.16,88.61,85.81,85.81,87.04,88.14,80.98,87.84,79.25,77.15,79.13,86.54,83.83,83.88,83.33,88.81,82.95,77.03,76.26,79.71,86.15,89.81,86.82,85.20,86.43,87.99,84.89,85.49,85.82,78.98,79.21,79.69,83.08,87.04,81.00,87.99,91.10,91.28,95.07,94.61,90.46,88.25,86.00,88.33,91.88,83.10,88.49,94.35,91.52,90.35,93.94,91.91,92.66,99.50,116.26,105.39,111.69,113.60,106.78,108.73,101.14,105.98,111.78,113.04,130.04,126.22,122.49,132.03,115.54,117.81,109.10,110.70,105.70
Producto,0.000295803,01172086,MELLOCO,99.25,100.64,98.14,94.25,101.74,67.22,93.05,75.18,72.53,89.73,92.94,100.02,100.65,107.98,108.53,101.23,110.14,81.93,80.69,73.17,69.24,68.56,71.37,77.97,77.96,91.23,78.41,109.96,87.90,102.87,134.25,124.31,100.20,101.20,110.01,105.35,95.02,92.66,116.02,117.19,117.78,113.30,101.46,105.36,112.69,118.07,114.84,107.52,109.81,108.14,90.36,109.11,99.63,116.54,111.66,108.96,110.32,118.31,109.66,119.28,110.89,113.53,91.39,130.62,117.17,117.05,117.05,113.55,110.15,110.15,117.05,117.05,110.15,115.38,120.01,120.01,120.01,120.01,120.01,120.01,120.01,116.41,112.93,104.83,120.01,120.01,128.40,120.01,120.01,120.01,120.01,120.01,112.16,112.16,120.01,120.01,120.01,120.01,120.01,120.01,112.16,104.83,104.83,97.98,91.58,104.83,101.70,91.58,104.83,104.83,101.70,91.58,91.58,91.58,95.05,98.65,98.65,98.65,91.58,97.98,104.83,120.01,114.39,125.90,91.58,91.58,91.58,108.44,122.46,120.01,102.04,120.01,120.01,128.95,120.01,141.32,122.95,113.52
Subclase,0.001859192,01173,Leguminosas secos y vegetales en conserva,86.00,89.82,98.51,104.55,102.71,98.08,96.79,94.43,97.57,99.60,101.27,105.68,106.98,111.53,111.97,113.91,127.28,122.64,120.79,120.37,124.70,121.38,120.32,120.04,127.18,120.72,119.19,120.02,121.85,113.25,114.20,111.19,110.13,111.00,110.11,111.89,111.56,107.95,108.72,104.87,109.32,104.15,105.66,105.63,106.32,102.51,106.59,104.45,104.18,106.78,99.62,103.14,99.32,102.77,98.95,105.01,106.17,102.44,96.74,100.11,100.74,94.80,104.76,107.79,106.55,105.62,104.80,104.87,100.56,98.29,94.63,93.10,89.87,98.75,101.09,102.40,102.44,102.64,102.02,104.71,104.97,109.99,115.53,111.50,115.27,110.79,118.80,120.92,114.17,117.85,119.78,116.22,112.69,109.31,109.36,111.71,112.05,112.61,114.32,115.61,115.05,116.13,117.17,117.75,115.48,115.20,114.15,116.68,121.69,131.93,139.30,141.89,137.78,141.61,142.75,142.73,135.33,141.60,138.75,134.77,136.27,132.65,133.53,130.62,127.06,123.82,121.53,119.79,120.46,118.02,116.70,115.10,115.37,114.74,112.26,116.26,115.53,114.72
Producto,0.00052416,01173087,FRÉJOL SECO,72.66,74.41,75.48,80.43,76.94,73.38,76.20,70.44,80.91,83.59,96.20,103.57,103.68,102.54,99.03,103.73,114.99,119.55,115.06,105.36,117.40,109.23,100.68,99.66,103.83,102.07,102.66,96.34,94.86,85.33,88.09,91.46,94.72,89.79,85.82,83.69,82.04,78.98,78.98,78.65,80.40,79.69,80.00,79.38,80.15,82.90,78.62,81.92,78.27,79.31,73.99,74.22,76.26,82.37,75.34,75.83,77.68,66.72,66.86,69.01,79.41,81.21,82.05,92.02,87.56,84.15,81.18,81.52,81.52,79.45,77.44,75.61,73.35,69.78,69.96,74.68,71.25,71.99,69.84,68.87,69.85,65.69,63.10,63.57,64.46,68.50,66.00,63.16,63.16,63.59,70.61,68.50,68.50,68.50,68.50,76.99,78.19,80.22,86.35,96.71,89.02,92.94,96.71,93.63,90.59,89.56,85.77,84.45,92.27,92.27,96.93,91.25,88.90,90.24,94.35,94.35,92.27,90.24,89.81,90.24,90.24,87.95,85.72,83.55,81.43,81.43,83.55,84.90,87.53,89.37,89.81,89.37,90.24,87.95,90.24,93.44,96.47,99.11
Producto,0.001077902,01173088,LENTEJA,90.74,95.48,107.22,113.74,112.50,107.41,104.48,103.40,103.76,105.57,103.04,106.38,108.14,114.93,116.90,117.81,132.14,123.90,123.03,126.30,127.64,126.14,127.96,127.96,136.32,127.98,125.63,129.23,132.34,124.00,124.25,118.82,116.19,119.31,119.47,122.78,122.95,119.08,120.12,114.87,120.47,113.53,115.50,115.87,116.39,109.99,117.58,113.31,114.20,117.44,109.49,114.31,108.19,110.66,108.09,116.32,117.27,116.23,108.20,112.07,109.04,99.98,113.55,113.95,113.95,113.95,113.95,113.95,107.88,105.51,101.18,99.75,96.11,109.89,113.08,113.08,114.47,114.47,114.47,118.56,118.56,127.16,135.71,129.90,134.82,127.02,139.18,143.27,133.91,138.98,138.98,134.82,129.90,125.16,125.16,125.16,125.16,125.16,125.16,122.98,125.16,125.16,125.16,127.16,125.16,125.16,125.16,129.20,133.19,147.48,155.99,161.79,156.95,161.79,161.79,161.79,152.25,161.79,157.98,152.25,154.34,150.19,152.25,149.04,144.87,140.34,136.33,133.37,133.37,129.20,127.16,125.16,125.16,125.16,120.84,125.16,122.98,120.84
Producto,0.000113007,01173089,ARVEJA SECA,119.70,112.42,110.95,112.12,113.52,113.52,116.76,116.76,116.76,116.76,116.76,116.76,116.76,116.76,116.76,116.76,116.76,116.76,118.60,108.16,115.01,115.01,115.01,115.01,115.01,115.01,114.02,112.74,112.74,112.74,113.72,107.02,97.96,97.39,108.74,109.31,109.31,109.31,113.08,113.08,108.02,108.02,108.02,93.48,106.93,108.02,86.09,86.09,98.64,98.64,96.90,98.64,98.64,98.64,92.79,96.90,92.79,98.64,98.64,98.64,91.82,98.64,98.64,98.64,96.99,97.76,97.76,94.96,98.64,98.64,98.64,98.64,98.64,98.64,98.64,99.32,99.32,99.32,94.87,98.56,97.48,98.56,114.96,114.96,114.96,114.96,112.78,109.40,104.60,95.18,94.06,94.06,93.37,94.98,101.94,101.94,103.81,103.81,106.64,106.64,106.64,106.64,106.64,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,104.37,104.37,104.37,104.37,104.37,104.37,102.67,104.71,102.62,104.37,104.37,104.56,104.56,97.36,102.51,104.56,99.73,102.81,102.86,100.70,103.56,103.56,103.56
Producto,0.000144122,01173090,MOTE,107.24,107.24,107.24,107.24,107.24,107.24,107.39,107.39,107.39,107.39,107.39,107.39,107.39,111.41,106.86,106.86,106.86,113.15,112.58,96.60,96.91,102.00,96.60,95.31,100.28,99.96,99.96,100.99,113.36,113.36,114.90,112.56,113.25,113.25,105.39,106.66,106.66,106.66,106.66,100.33,105.22,100.35,107.74,102.65,106.45,106.45,106.45,110.39,110.39,110.39,113.65,113.65,110.63,113.55,113.55,113.55,113.11,109.70,110.21,113.11,109.08,113.11,113.11,113.11,113.11,117.40,121.76,117.92,121.02,121.02,116.65,113.16,108.22,112.27,112.27,112.27,112.27,109.39,112.27,112.27,112.27,112.27,112.27,112.27,116.53,116.53,120.12,112.27,112.27,112.27,109.17,112.27,112.27,113.95,117.63,122.09,117.63,117.63,117.63,117.63,117.63,117.63,117.63,117.63,117.63,117.63,117.63,117.63,117.63,117.63,117.63,119.23,119.23,119.23,119.23,119.23,119.23,119.23,119.23,119.23,119.23,119.23,119.23,119.23,119.23,127.57,127.57,133.83,133.83,131.21,127.57,127.57,130.89,127.57,127.57,127.57,127.57,121.66
Clase,0.008889887,0118,"Azúcar, mermelada, miel, chocolate y dulces de azúcar (ND)",96.21,97.30,95.50,96.96,96.54,95.48,94.27,93.56,93.50,95.41,95.57,95.74,94.87,95.01,92.19,95.59,96.48,95.50,94.42,94.22,96.64,95.80,95.48,95.50,93.37,94.60,95.00,99.28,96.24,95.42,96.36,94.69,95.08,96.30,96.27,96.45,97.06,95.12,98.35,98.23,97.85,96.27,97.34,97.66,98.22,98.89,95.87,96.81,96.29,97.57,98.87,98.74,98.13,95.53,98.68,98.03,97.10,98.39,98.37,95.18,98.26,97.65,98.10,99.55,99.55,99.12,98.49,94.93,98.38,96.46,98.08,96.87,95.84,97.86,99.39,99.60,99.53,95.04,100.35,99.12,98.86,94.72,96.46,93.93,97.48,95.56,101.29,100.31,102.50,102.47,99.32,99.98,100.38,101.07,102.63,104.52,104.41,103.25,104.90,106.88,106.17,104.94,113.06,116.97,117.08,115.55,114.74,113.78,112.13,114.61,114.45,119.85,119.14,117.83,117.13,116.57,115.85,113.58,113.75,114.46,113.49,114.42,114.45,113.81,112.16,110.56,107.17,110.38,110.03,111.31,110.75,110.08,110.00,110.76,108.32,109.30,108.82,110.50
Subclase,0.004630781,01181,Azúcar y sucedáneos del azúcar,95.01,95.49,93.69,94.80,93.84,96.00,96.16,93.62,94.09,95.73,96.34,96.42,95.80,97.24,94.04,97.05,97.18,95.22,95.34,94.13,95.59,94.07,93.54,93.96,93.01,93.93,92.68,100.87,95.97,95.92,96.69,95.06,97.92,95.05,97.59,98.21,101.01,94.47,99.83,99.04,98.19,97.09,99.15,100.91,100.69,100.93,97.74,96.54,98.86,98.23,100.03,99.51,99.98,99.55,99.46,98.41,99.29,99.79,99.77,98.76,99.49,100.36,99.72,101.26,101.26,100.49,99.07,98.13,98.90,97.75,98.35,98.99,98.97,100.53,100.16,100.15,100.18,100.05,100.19,100.18,99.73,99.73,99.03,96.80,101.64,100.18,101.62,98.99,103.53,102.88,102.23,103.50,102.55,100.97,102.82,103.60,104.03,103.15,107.54,107.54,105.47,108.61,124.70,126.04,126.33,126.43,121.89,121.89,121.79,122.74,122.03,126.65,126.50,125.44,125.39,125.56,121.72,122.88,122.11,121.24,121.46,119.84,120.62,119.62,117.68,116.48,112.11,112.51,112.49,116.33,114.79,112.12,113.98,113.80,113.50,111.36,112.35,115.76
Producto,0.004297457,01181091,AZÚCAR,94.76,95.27,93.38,94.55,93.54,95.80,95.95,93.27,93.76,95.47,96.09,96.17,95.52,97.03,93.69,96.83,96.97,94.92,94.97,93.73,95.24,93.74,93.11,93.56,92.56,93.52,92.21,100.78,95.65,95.61,96.15,94.46,97.45,94.45,97.10,97.78,100.69,94.08,99.46,98.61,97.73,96.58,98.74,100.58,100.36,100.63,97.31,96.28,98.49,97.83,99.71,99.18,99.66,99.21,99.11,98.01,98.94,99.57,99.44,98.38,99.15,100.06,99.39,101.00,101.00,100.19,98.68,97.70,98.51,97.31,97.98,98.66,98.66,100.27,99.88,99.88,99.88,99.88,99.88,99.88,99.41,99.41,98.71,96.37,101.41,99.88,101.35,98.60,103.36,102.61,101.80,103.16,102.21,100.41,102.40,103.26,103.62,102.80,107.31,107.31,105.19,108.61,125.28,126.68,127.07,127.07,122.32,122.32,122.21,123.21,122.46,127.31,127.15,126.14,126.14,126.25,122.26,123.37,122.67,121.65,121.88,120.20,121.02,119.98,117.95,116.76,112.11,112.50,112.62,116.57,115.03,112.23,114.03,113.85,113.57,111.34,112.56,116.13
Producto,0.000333324,01181092,SUSTITUTO DEL AZÚCAR,100.20,100.20,100.20,100.20,100.20,100.20,100.67,101.17,101.17,101.17,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,103.28,102.64,103.02,101.28,102.70,102.51,102.70,102.70,102.70,102.70,102.70,102.70,108.06,107.85,107.85,107.85,107.85,107.34,107.85,102.83,107.85,108.25,107.85,107.85,107.85,107.85,107.85,107.24,106.94,101.98,106.85,106.85,106.85,106.50,106.81,106.81,106.81,106.81,106.81,104.68,106.81,106.81,106.81,106.81,106.81,106.81,106.81,106.81,107.40,107.20,107.20,107.20,106.30,105.96,105.52,105.96,105.96,105.88,106.40,103.62,106.69,106.40,106.40,106.40,105.89,105.89,106.51,106.51,107.33,107.33,107.33,108.55,111.53,110.77,109.82,112.82,111.86,110.83,112.82,110.60,112.51,112.51,111.55,108.62,112.51,112.51,110.67,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,110.46,109.30,111.00,110.38,112.51,110.06,112.51,112.51,112.30,112.06,112.06,112.06,110.56,112.16,112.88,109.71,111.32,109.68,109.68,112.87,112.67,111.94,111.94,108.02,108.02
Subclase,0.004259106,01182,"Chocolates, dulces de azúcar y helados",98.01,99.98,98.20,100.16,100.56,94.71,91.46,93.47,92.63,94.95,94.44,94.74,93.50,91.71,89.43,93.43,95.45,95.91,93.05,94.35,98.18,98.37,98.36,97.79,93.91,95.58,98.43,96.93,96.65,94.67,95.88,94.13,90.86,98.16,94.31,93.85,91.20,96.08,96.14,97.04,97.34,95.06,94.66,92.82,94.56,95.86,93.09,97.22,92.47,96.59,97.16,97.59,95.40,89.58,97.52,97.47,93.84,96.30,96.30,89.86,96.43,93.63,95.70,97.01,97.01,97.09,97.61,90.17,97.61,94.53,97.66,93.74,91.20,93.90,98.26,98.79,98.57,87.60,100.58,97.56,97.56,87.28,92.65,89.66,91.30,88.69,100.79,102.27,100.96,101.88,94.99,94.76,97.17,101.23,102.35,105.88,104.97,103.40,100.98,105.89,107.20,99.49,95.79,103.51,103.35,99.40,104.13,101.75,97.81,102.54,103.22,109.75,108.21,106.54,104.87,103.22,107.14,99.76,101.34,104.38,101.66,106.36,105.29,105.17,103.97,101.78,99.84,107.22,106.37,103.86,104.75,107.06,104.09,106.25,100.62,106.23,103.56,102.68
Producto,0.000477936,01182093,CARAMELOS,99.63,99.63,98.81,98.81,102.23,102.85,102.85,102.85,102.85,98.33,98.92,98.92,98.92,98.92,98.92,98.92,110.21,109.70,105.62,114.42,115.44,115.37,115.57,112.43,104.54,104.54,112.72,110.74,108.65,109.92,106.74,109.92,99.67,116.97,117.07,117.07,106.96,117.07,117.07,115.24,117.44,114.04,106.37,112.67,112.47,117.97,117.18,117.61,112.87,113.04,117.18,120.51,115.80,119.85,121.87,121.47,121.47,121.47,121.47,120.29,122.39,122.39,120.77,130.20,130.20,130.79,130.20,130.20,130.20,130.20,130.56,135.33,135.33,135.33,135.33,139.12,136.02,132.43,136.02,136.02,136.02,136.02,136.02,136.02,136.02,136.02,136.02,131.28,131.90,129.60,137.45,141.00,141.00,131.49,141.00,141.00,141.00,141.00,142.20,144.40,143.19,120.29,117.11,122.02,122.02,122.02,125.99,118.82,118.82,118.82,122.09,126.32,127.37,127.37,115.36,119.94,121.63,120.04,126.91,124.36,124.36,121.46,131.94,131.84,131.84,126.56,123.76,132.25,124.93,128.04,129.39,132.87,130.56,125.68,124.55,134.60,131.09,133.69
Producto,0.000942338,01182094,CHOCOLATES,96.33,99.21,94.39,101.24,100.67,100.67,101.24,101.24,101.24,101.75,101.75,96.84,88.37,92.84,92.84,104.53,107.61,111.51,110.45,111.01,111.39,111.39,111.39,111.39,109.13,103.81,115.45,112.43,112.52,117.90,123.97,118.01,122.96,118.19,117.35,117.35,108.89,104.02,104.13,119.15,119.15,119.15,112.97,119.23,119.45,119.81,119.81,119.81,119.81,119.81,119.81,119.81,112.54,119.08,119.08,119.08,119.08,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,107.72,106.17,100.72,107.30,107.30,108.75,108.75,101.89,101.89,101.89,105.20,108.65,108.65,105.03,91.76,105.04,105.22,94.02,102.40,103.00,98.05,103.75,99.65,110.08,112.58,114.68,112.06,108.01,117.58,113.29,114.20,106.17,108.15,105.78,112.51,118.18,112.37,113.29,100.87,108.37,116.66,116.17,119.67,115.57,112.34,127.97,107.25,132.91,129.57,132.53,125.70,132.53,132.12,128.72,113.75,121.32,131.63,133.23,126.53,131.31,133.79,130.49,118.33,111.05,108.77,112.12,116.40
Producto,0.000770055,01182095,CHICLE,99.39,98.06,98.06,98.06,98.06,98.06,98.06,96.16,96.16,96.16,96.16,94.30,94.30,95.13,95.13,95.13,95.13,95.13,95.13,95.13,95.51,95.51,95.51,95.51,95.51,95.51,95.51,89.81,89.81,89.81,89.81,89.81,89.81,89.81,89.81,89.82,89.82,89.79,90.12,90.78,90.78,91.40,91.40,92.00,91.40,90.76,90.76,90.76,90.76,90.76,90.76,90.76,88.11,90.76,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,81.99,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.45,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,93.24,89.84,93.24,93.63,93.24,93.24,93.24,93.24,93.24,91.77,93.24,91.30,91.30,92.92,92.92,92.60,92.60,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92,92.92
Producto,0.002068777,01182096,HELADOS,97.72,100.71,99.05,100.71,100.71,90.43,84.67,88.60,87.14,92.12,91.10,93.31,93.31,88.88,84.94,88.88,88.88,88.81,85.10,85.10,91.31,91.64,91.58,91.35,87.10,91.35,91.35,91.35,91.35,86.24,87.55,85.27,80.82,90.51,84.04,83.23,83.23,90.51,90.51,88.51,88.51,85.23,87.95,81.53,84.66,85.66,81.05,88.09,81.01,88.09,88.09,88.05,87.86,74.51,87.86,87.86,81.58,88.73,88.73,77.86,88.73,83.87,87.86,87.86,87.86,87.86,88.90,78.01,88.90,83.56,88.90,80.95,76.96,83.02,88.90,88.90,88.90,70.75,94.12,88.90,88.90,70.25,78.67,73.50,77.26,76.11,93.69,97.34,97.78,97.78,83.82,83.82,86.56,96.26,93.25,98.72,96.62,94.56,91.11,96.64,100.31,92.22,88.62,100.31,100.63,92.08,97.88,96.96,89.89,102.05,99.73,107.83,105.12,101.35,102.38,99.24,101.64,94.87,89.07,96.27,90.80,101.00,94.87,94.87,93.66,94.87,90.26,98.37,98.26,94.87,94.87,97.40,93.66,101.65,94.04,101.91,97.29,94.04
Clase,0.00425815,0119,Productos alimenticios n.e.p. (ND),107.71,107.30,111.09,121.25,123.58,120.12,120.66,134.45,118.63,119.46,116.12,124.08,133.82,178.18,138.07,153.92,155.72,132.25,126.72,118.19,121.24,145.18,135.24,125.57,133.99,150.38,202.51,213.62,197.99,161.85,149.03,152.82,148.80,146.34,147.33,148.07,144.02,164.29,201.51,145.53,160.63,170.13,161.86,158.55,157.70,150.20,147.51,150.58,152.33,151.89,188.40,228.04,181.83,166.15,165.57,162.04,147.87,150.30,145.44,137.21,148.16,148.22,155.27,164.97,152.61,158.95,165.99,164.90,163.08,163.25,164.33,164.37,164.88,162.37,154.72,152.32,153.15,149.08,163.43,146.17,135.63,129.78,133.63,135.29,130.22,138.35,132.27,166.44,196.65,167.51,163.28,158.84,170.84,164.62,155.33,133.91,146.12,149.46,165.16,200.56,260.29,213.15,188.03,217.05,196.37,169.96,166.82,160.75,162.81,214.33,253.88,305.99,276.35,183.03,173.40,191.40,174.28,166.57,156.36,161.52,166.06,173.14,219.35,224.40,181.74,167.44,166.16,161.82,161.27,163.08,168.97,168.72,200.68,184.88,156.64,166.40,181.74,153.29
Subclase,0.001213178,01191,Condimentos naturales,123.33,123.15,134.49,163.32,168.49,154.35,156.63,194.40,146.45,147.92,138.51,159.58,183.11,306.24,189.37,234.10,240.74,176.04,159.70,133.92,140.58,208.66,191.66,164.01,182.17,228.01,374.02,407.63,364.68,260.77,225.88,234.59,222.98,218.32,219.25,218.74,213.29,268.09,375.82,215.37,262.14,281.74,264.91,251.78,244.90,231.78,220.41,225.06,231.61,235.82,340.16,459.86,323.71,276.00,271.88,264.89,221.11,227.07,213.14,193.06,224.77,227.48,242.08,265.27,229.24,246.71,265.74,265.74,265.23,265.74,265.42,265.36,264.99,259.94,240.39,238.90,235.53,226.68,259.72,211.53,185.88,166.07,181.19,179.44,166.46,190.58,180.33,268.11,350.50,258.97,247.76,233.64,268.54,254.30,222.20,158.94,192.72,198.47,242.58,345.55,517.33,380.32,312.29,386.50,331.36,249.42,247.43,241.48,241.38,383.77,504.25,642.56,552.10,291.63,265.52,311.39,260.82,247.48,225.53,224.90,227.83,251.64,396.12,407.67,284.34,248.60,252.73,237.07,228.08,232.58,240.28,239.34,339.28,301.88,217.37,248.33,285.35,200.19
Producto,0.000331647,01191097,SAL,104.07,105.78,105.78,105.17,105.17,105.17,105.17,106.94,106.94,106.94,106.94,106.94,108.10,109.61,109.61,113.66,114.09,114.09,112.92,114.72,114.39,112.49,115.31,111.76,108.09,108.76,117.00,115.24,117.00,117.00,117.00,118.19,117.00,117.00,118.19,114.99,114.99,120.13,120.13,120.13,120.13,120.65,120.65,119.18,120.65,120.13,120.13,120.13,120.13,120.13,120.13,121.99,120.96,119.42,123.42,123.42,125.52,125.52,125.52,123.69,123.69,123.93,124.67,124.67,126.48,126.48,126.48,126.48,124.49,126.48,125.23,125.02,123.56,125.45,124.36,122.20,122.20,120.19,117.22,117.37,114.36,111.28,117.22,111.28,112.27,119.05,115.98,113.69,110.98,115.97,115.97,110.28,117.16,115.34,120.60,116.87,117.72,115.75,117.26,100.69,109.05,120.36,119.25,111.36,122.12,116.86,114.18,116.40,116.00,121.15,119.68,119.88,113.48,118.31,113.76,111.47,121.83,115.47,114.19,111.73,123.12,120.53,119.32,119.32,118.31,114.45,112.69,113.28,111.50,111.73,104.90,101.28,123.12,121.91,115.32,115.29,124.30,119.24
