,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÍNDICE DE PRECIOS AL CONSUMIDOR - IPC -,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ÍNDICE GENERAL MACHALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nivel,Ponderación,Cód. CCIF,Descripción CCIF,ene-15,feb-15,mar-15,abr-15,may-15,jun-15,jul-15,ago-15,sep-15,oct-15,nov-15,dic-15,ene-16,feb-16,mar-16,abr-16,may-16,jun-16,jul-16,ago-16,sep-16,oct-16,nov-16,dic-16,ene-17,feb-17,mar-17,abr-17,may-17,jun-17,jul-17,ago-17,sep-17,oct-17,nov-17,dic-17,ene-18,feb-18,mar-18,abr-18,may-18,jun-18,jul-18,ago-18,sep-18,oct-18,nov-18,dic-18,ene-19,feb-19,mar-19,abr-19,may-19,jun-19,jul-19,ago-19,sep-19,oct-19,nov-19,dic-19,ene-20,feb-20,mar-20,abr-20,may-20,jun-20,jul-20,ago-20,sep-20,oct-20,nov-20,dic-20,ene-21,feb-21,mar-21,abr-21,may-21,jun-21,jul-21,ago-21,sep-21,oct-21,nov-21,dic-21,ene-22,feb-22,mar-22,abr-22,may-22,jun-22,jul-22,ago-22,sep-22,oct-22,nov-22,dic-22,ene-23,feb-23,mar-23,abr-23,may-23,jun-23,jul-23,ago-23,sep-23,oct-23,nov-23,dic-23,ene-24,feb-24,mar-24,abr-24,may-24,jun-24,jul-24,ago-24,sep-24,oct-24,nov-24,dic-24,ene-25,feb-25,mar-25,abr-25,may-25,jun-25,jul-25,ago-25,sep-25,oct-25,nov-25,dic-25,ene-26,feb-26,mar-26,abr-26,may-26,jun-26
Subclase,0.020930294,01161,Frutas frescas refrigeradas y congeladas,109.78,110.15,109.04,109.78,106.77,103.89,102.33,102.33,101.18,98.89,100.24,105.28,108.91,104.17,109.57,110.44,104.55,100.80,103.23,105.03,107.55,109.18,112.12,118.14,116.44,116.00,111.15,103.09,99.30,103.30,109.86,113.40,118.55,114.57,116.22,119.55,119.98,124.92,123.93,105.00,100.83,98.50,97.55,100.75,99.46,96.86,100.28,103.22,109.31,108.86,109.53,102.49,97.22,98.81,98.05,107.22,108.17,107.34,109.59,114.35,118.00,115.28,108.53,124.88,117.37,106.90,102.76,104.11,105.68,108.43,109.67,109.81,113.71,115.25,113.85,100.48,98.50,95.28,92.91,94.10,93.94,92.84,94.18,95.49,106.93,105.53,103.46,101.29,101.67,97.97,103.25,104.90,110.06,113.44,111.93,110.54,106.89,109.40,110.61,109.72,102.92,103.45,102.90,109.47,111.69,111.83,98.08,97.90,100.85,100.60,99.78,108.56,104.85,104.91,104.03,104.28,103.95,107.79,111.17,112.64,108.08,107.53,109.11,109.55,101.17,106.08,108.12,116.07,115.82,118.41,115.81,109.95,112.27,113.17,114.12,114.21,112.60,109.36
Producto,0.000637296,01161046,AGUACATE,93.21,93.43,94.63,95.69,96.03,95.84,95.22,97.43,100.20,100.26,101.20,99.01,99.78,102.60,100.59,106.35,110.69,108.07,108.41,100.95,98.38,96.83,109.45,117.20,117.39,126.08,137.64,122.29,119.34,118.46,150.97,161.30,133.56,117.54,119.10,161.98,157.90,143.07,164.11,138.83,129.03,127.21,103.16,125.40,146.57,145.00,147.08,142.95,172.40,141.90,141.16,128.64,135.54,140.69,135.62,140.23,147.45,171.94,165.27,152.33,148.97,157.02,127.86,140.78,148.38,134.46,124.82,120.26,115.87,115.87,115.87,115.87,115.87,119.52,126.03,130.72,131.78,127.09,136.83,144.73,141.08,137.48,150.16,144.86,159.62,137.33,140.72,143.92,146.11,125.00,135.35,136.75,141.26,142.01,152.90,151.85,144.74,140.73,135.75,140.36,139.64,135.65,133.28,136.83,152.49,133.89,131.42,133.64,133.64,130.03,134.14,139.13,135.02,125.87,132.89,134.00,137.19,167.56,152.97,136.82,136.82,131.06,132.69,127.49,134.46,153.02,153.02,158.82,145.86,171.09,158.82,153.02,153.02,143.19,137.71,147.10,138.39,142.57
Producto,0.001143947,01161047,BANANA,110.39,113.83,117.77,118.51,120.50,120.50,120.74,117.11,113.50,112.80,111.77,112.96,113.70,112.60,112.96,121.66,117.32,117.70,121.73,131.35,137.29,136.80,139.03,140.52,138.92,136.95,129.93,131.41,121.74,120.69,135.96,136.47,117.32,127.97,157.78,192.19,187.38,182.83,173.17,143.81,135.47,125.51,132.06,134.15,123.27,116.03,118.37,109.99,104.83,105.87,102.88,105.62,112.39,111.49,108.08,108.84,107.14,118.91,123.66,115.97,100.24,100.52,100.68,126.48,126.35,126.35,131.14,136.11,136.11,136.11,136.11,136.11,136.11,130.66,131.48,117.71,108.54,104.34,98.22,100.66,93.37,95.11,102.10,99.28,112.44,105.95,95.13,101.18,93.19,109.95,100.65,105.09,104.80,104.15,105.85,109.33,99.34,95.75,95.56,97.57,92.38,99.48,106.78,94.03,90.65,86.29,87.95,87.72,87.72,88.09,90.86,103.37,95.98,98.87,97.88,104.97,120.79,115.80,117.78,117.78,117.78,118.02,116.94,117.51,117.55,123.70,123.70,127.52,114.84,114.84,114.84,114.84,123.70,117.96,119.24,123.76,122.39,123.08
Producto,0.001448227,01161048,LIMÓN,61.33,53.23,48.53,49.18,44.80,42.20,64.58,79.95,83.64,91.20,91.70,88.09,61.13,48.18,39.74,48.42,49.07,65.25,76.66,62.57,75.35,68.18,58.85,56.30,60.28,33.21,47.84,46.92,45.21,48.23,66.61,115.17,201.41,141.39,96.37,70.20,53.28,35.41,35.54,39.27,40.53,38.09,51.83,58.39,71.60,65.53,51.53,41.69,46.85,63.35,44.76,35.11,45.38,63.87,64.92,117.05,106.10,86.37,81.01,84.50,65.44,67.39,61.99,56.75,64.26,44.79,41.58,62.37,69.12,69.12,69.12,69.12,69.12,66.00,65.52,44.63,53.70,47.05,55.95,64.02,54.92,65.61,54.78,55.81,55.59,59.34,56.59,55.40,58.95,59.46,63.88,81.12,127.64,138.75,111.26,66.08,64.10,60.99,64.88,66.14,54.93,57.05,91.56,126.28,157.27,178.07,77.34,65.86,65.86,62.57,68.16,60.80,58.23,59.48,60.64,56.02,59.41,61.81,54.33,54.33,54.33,59.10,61.33,61.98,55.58,67.14,67.14,134.28,134.28,134.28,114.48,62.33,60.05,61.48,62.60,60.31,55.07,50.02
Producto,0.000819602,01161049,MANDARINA,214.22,214.05,214.02,211.00,193.17,177.04,182.98,150.97,132.36,126.40,134.19,178.23,220.74,218.51,217.76,226.98,157.92,135.85,115.79,101.20,131.88,166.37,209.45,228.47,255.50,266.33,183.53,118.56,119.66,170.37,132.20,113.52,100.78,79.83,89.29,192.37,277.30,264.01,256.14,180.58,125.93,90.95,75.48,82.75,88.48,85.62,124.69,155.49,195.54,250.93,290.97,279.21,146.77,109.16,102.34,124.59,128.27,105.11,111.15,194.16,228.75,273.79,230.14,153.43,239.55,235.74,180.65,180.65,180.65,188.23,196.14,208.16,208.16,200.36,199.92,197.76,187.97,172.87,109.07,136.81,99.47,110.87,112.53,138.14,159.79,220.31,224.38,216.15,209.38,160.06,130.28,137.15,141.29,164.38,189.56,241.21,232.41,223.69,227.06,186.41,133.12,107.37,101.94,109.29,110.77,108.49,111.79,110.45,110.45,113.36,117.21,233.27,215.19,205.38,166.55,156.20,160.60,171.01,226.03,226.03,226.03,214.54,214.65,216.67,161.16,166.23,132.49,110.33,101.75,122.19,139.88,186.54,237.08,243.60,217.50,217.50,209.50,197.87
Producto,0.002104734,01161050,NARANJA,172.28,183.99,167.90,155.24,136.02,119.77,88.30,92.57,96.08,95.40,99.38,136.51,172.17,151.91,197.68,157.47,107.04,82.90,80.37,86.07,97.76,98.61,105.44,144.82,136.01,166.41,152.14,99.64,105.13,129.96,124.48,94.99,81.03,97.24,100.46,101.97,124.31,239.68,213.99,143.37,123.75,86.68,84.29,77.79,77.90,87.12,119.59,146.44,169.93,150.98,122.12,93.98,71.05,57.74,63.91,71.20,87.64,86.28,107.73,174.04,228.63,217.07,182.00,165.39,97.73,67.07,52.59,58.09,67.07,84.46,87.66,87.66,132.17,145.67,136.76,72.01,63.40,64.80,59.73,70.21,66.96,66.68,71.46,87.54,142.44,134.65,117.27,94.70,99.53,77.97,88.79,98.05,97.46,98.43,106.64,111.03,99.80,118.00,120.99,114.99,87.92,80.76,71.03,77.91,73.80,80.23,73.65,73.90,76.70,79.40,78.34,132.69,126.87,117.90,122.32,115.81,108.39,123.95,151.39,154.07,154.07,110.10,114.99,117.71,77.66,66.19,61.44,57.04,56.81,60.37,60.37,65.74,93.80,106.93,112.51,101.81,93.60,76.09
Producto,0.000672314,01161051,NARANJILLA,121.79,110.29,114.26,118.59,111.61,108.43,109.02,107.88,107.49,100.68,100.55,99.90,106.46,113.71,121.78,120.57,118.40,137.07,146.63,141.20,127.28,128.53,123.32,119.94,118.17,108.90,118.47,109.74,94.09,94.47,105.99,111.53,107.81,91.28,86.20,80.24,77.74,79.36,78.81,87.73,95.71,87.75,90.66,94.32,90.03,95.89,93.53,93.95,96.71,96.79,116.25,123.42,121.85,114.25,100.72,97.71,90.20,101.05,104.04,106.18,89.06,97.57,92.70,122.69,122.87,90.89,93.94,93.94,98.07,98.07,100.84,93.94,93.94,103.78,111.02,114.25,122.19,106.03,112.02,94.89,105.21,102.65,114.68,103.95,129.45,119.68,112.87,113.08,126.40,124.10,140.32,112.39,115.45,119.98,127.66,125.77,128.00,129.17,133.70,115.50,104.80,114.07,109.17,119.86,113.73,119.08,115.00,106.91,110.43,110.65,112.19,95.61,107.18,121.62,105.16,101.85,104.95,113.02,108.80,113.77,98.04,123.62,126.21,124.72,125.12,147.46,147.46,157.77,179.38,174.01,156.70,147.46,147.46,139.67,146.62,139.76,144.24,137.21
Producto,0.001169565,01161052,PAPAYA,103.71,100.30,97.88,101.39,99.53,99.57,96.37,93.76,94.68,101.66,105.80,99.86,99.49,99.22,102.95,105.24,102.94,104.49,100.91,106.67,108.81,102.27,101.13,102.43,106.37,112.27,116.46,129.03,115.05,119.89,118.27,116.53,100.01,100.12,98.93,107.34,105.97,108.12,116.86,110.19,125.73,119.46,117.60,113.24,108.37,115.96,122.60,126.19,133.25,124.92,129.70,118.94,114.87,122.41,110.27,121.79,115.31,114.86,114.40,108.74,112.21,124.54,124.13,126.15,121.76,122.78,118.86,109.74,111.71,111.33,110.10,110.79,104.43,111.57,113.09,109.68,107.71,103.12,100.34,100.19,99.06,94.76,93.72,100.50,101.07,99.25,98.46,90.84,97.54,88.54,83.28,94.11,99.57,95.80,92.91,98.70,94.58,104.36,108.95,110.92,117.98,116.62,102.08,102.83,105.83,113.69,105.25,111.00,112.30,98.62,109.76,115.36,115.98,111.94,111.94,111.61,110.08,119.55,108.19,121.16,98.94,96.10,106.64,98.85,105.14,97.85,103.47,94.21,91.08,94.32,93.39,95.84,96.31,107.28,104.59,108.24,105.60,111.18
Producto,0.000773831,01161053,PIÑA,96.25,96.18,96.80,95.52,99.84,98.92,101.45,101.81,101.47,92.20,95.73,92.57,99.38,100.23,110.81,110.47,111.89,110.27,119.14,119.65,117.20,114.97,123.22,120.93,120.18,121.98,119.66,119.38,117.68,118.62,122.55,121.80,125.93,122.89,125.43,123.35,131.84,130.82,128.12,130.99,130.46,115.57,122.73,124.02,123.86,123.47,132.80,134.38,135.96,128.20,124.59,120.85,118.72,110.83,111.11,116.90,115.04,111.17,113.84,111.07,110.61,110.21,119.24,114.16,124.54,120.10,119.05,111.60,107.56,106.80,110.08,113.00,115.86,121.85,120.36,116.95,120.23,107.78,102.96,105.32,104.97,100.28,103.16,108.33,105.78,106.45,105.00,104.70,107.14,101.72,117.98,128.46,129.71,125.95,115.71,122.31,105.40,110.49,113.92,112.43,110.19,113.19,103.40,100.83,104.97,109.74,105.49,109.25,113.51,110.51,111.02,109.98,107.37,103.85,107.90,104.97,104.78,110.02,109.21,110.90,109.68,107.30,112.85,111.07,110.27,101.99,112.06,107.00,104.46,109.59,104.64,101.81,106.81,107.29,107.68,106.41,106.45,104.97
Producto,0.000842768,01161054,PLÁTANO MADURO,91.30,92.59,86.78,85.21,85.89,86.45,84.10,81.95,81.45,81.19,80.74,80.74,80.68,77.42,74.77,74.46,80.41,75.76,74.23,98.81,92.83,106.46,109.94,116.54,114.72,108.21,102.08,89.68,87.97,92.69,105.19,112.65,124.93,118.46,124.47,120.53,121.66,116.40,109.67,93.66,81.11,93.88,107.70,100.69,100.75,83.55,86.68,86.98,90.92,84.72,84.88,82.24,93.00,86.97,84.33,80.78,85.06,85.23,83.38,83.64,79.22,70.31,69.08,100.13,94.80,91.41,91.41,91.41,91.41,94.87,98.47,98.47,98.47,97.76,99.07,87.32,94.49,98.41,91.64,80.76,99.55,96.96,94.76,94.35,100.06,100.83,98.28,102.98,98.26,97.70,111.18,108.44,110.01,108.03,121.71,117.56,117.56,115.93,114.17,107.96,103.76,109.62,103.53,129.31,133.79,100.54,93.84,95.42,98.36,104.37,94.35,93.97,93.59,95.38,93.07,93.58,89.63,94.19,91.46,91.46,91.46,93.16,90.44,91.57,91.66,107.13,117.35,131.20,115.40,115.40,115.40,115.40,115.40,112.24,102.27,102.27,104.32,98.28
Producto,0.002895466,01161055,PLÁTANO VERDE,96.16,97.36,92.94,91.33,91.73,92.45,89.57,87.44,87.15,86.50,85.65,86.05,86.61,82.48,79.70,79.83,83.35,81.08,81.49,94.66,100.06,114.17,118.32,125.58,122.87,115.61,107.58,92.49,87.65,99.18,112.87,119.07,130.39,129.78,141.78,135.16,128.75,121.37,128.62,88.19,87.29,101.40,97.28,106.70,96.06,85.58,88.88,86.71,90.85,91.51,86.94,84.42,90.36,89.37,85.33,90.82,91.43,90.67,90.31,87.94,80.96,76.15,74.76,108.42,102.64,98.97,98.97,98.97,98.97,102.72,106.61,106.61,106.61,104.65,106.48,94.12,94.89,98.81,98.10,93.76,105.29,98.85,103.30,98.21,107.10,105.10,105.29,111.28,103.64,104.77,123.78,125.41,122.46,125.56,125.96,125.23,125.23,124.94,123.30,119.86,117.55,114.00,113.78,123.27,122.94,106.09,104.58,105.96,109.23,114.45,111.52,108.48,105.11,104.59,105.42,104.58,100.45,103.74,102.48,102.48,102.48,104.75,103.70,103.22,103.63,120.95,132.50,148.14,149.15,149.15,156.48,149.15,130.29,126.80,116.03,116.03,116.29,115.90
Producto,0.00111776,01161056,UVAS,113.16,113.56,120.23,120.29,121.40,129.10,129.05,128.96,127.55,122.11,121.06,123.05,120.07,118.21,118.48,118.17,116.12,114.50,121.91,118.65,118.35,117.68,118.26,118.04,115.91,115.10,108.68,108.76,105.19,104.78,104.45,105.36,104.75,103.23,102.57,103.73,105.76,102.21,99.47,99.92,97.09,94.34,97.22,96.82,98.33,94.50,98.56,100.38,108.41,113.19,104.17,103.87,102.75,103.23,104.97,105.08,117.31,110.95,118.06,117.99,115.16,110.89,109.45,135.98,128.60,131.17,131.17,128.58,128.58,125.24,121.08,121.08,121.08,122.46,117.14,113.86,108.35,101.96,103.10,102.20,99.25,107.20,106.06,106.10,107.72,109.23,103.62,104.38,109.78,100.99,97.84,96.36,100.75,108.39,103.21,106.39,108.02,109.47,115.48,118.95,115.39,115.39,111.94,112.26,112.15,112.15,102.89,104.82,109.97,108.32,110.73,123.37,125.26,125.26,117.82,121.09,120.81,122.11,124.32,120.81,117.70,114.55,118.89,119.52,117.32,123.00,120.37,120.37,115.94,117.51,116.59,120.84,120.45,124.72,122.76,120.83,128.99,128.54
Producto,0.000568107,01161057,MELÓN,112.74,104.81,94.66,95.43,93.54,92.17,93.50,90.14,90.60,82.17,86.87,84.76,91.30,91.02,108.20,130.97,101.80,79.18,91.39,94.39,91.40,95.45,99.92,109.86,122.72,133.72,118.75,113.12,104.06,93.89,93.98,91.59,90.97,89.67,97.96,102.05,97.45,87.57,88.95,74.02,74.48,68.83,69.08,74.37,81.79,84.28,79.88,75.39,77.36,75.33,85.40,69.86,62.18,80.07,71.75,82.27,80.54,80.24,80.01,74.15,77.57,75.86,87.53,78.40,99.78,97.20,94.29,89.87,81.66,81.35,83.10,80.24,75.65,84.23,79.92,80.15,76.89,68.45,71.84,77.38,66.68,66.17,65.21,70.34,73.33,72.83,71.23,70.10,75.30,82.55,68.09,70.41,82.94,71.46,71.70,75.79,65.76,74.38,77.63,84.33,84.34,88.36,70.16,83.80,78.24,84.66,69.94,69.81,89.95,70.99,71.60,99.76,69.94,70.33,73.67,71.56,71.59,70.48,71.91,77.62,73.33,71.20,71.16,74.20,68.54,68.89,68.89,68.89,68.89,65.66,57.06,54.20,65.66,63.41,74.34,81.10,74.44,81.21
Producto,0.00067395,01161058,MORA,122.94,119.65,112.86,127.00,169.09,168.91,126.43,122.84,104.29,104.78,125.59,105.53,112.35,112.51,115.56,136.56,157.83,150.09,132.85,123.16,96.77,102.33,132.16,119.04,118.18,126.95,133.51,141.14,130.74,105.22,105.48,99.64,89.90,92.36,131.53,124.82,120.65,117.38,124.28,126.64,120.62,122.34,97.73,88.55,90.25,98.28,101.92,102.31,111.01,119.15,127.90,125.37,121.38,114.82,114.08,122.65,122.11,108.08,130.96,123.05,126.89,109.16,103.10,131.72,126.88,130.25,120.61,120.61,127.72,134.09,130.88,120.61,113.50,126.43,136.13,126.30,120.14,118.85,117.58,116.02,110.59,94.71,91.87,91.87,95.35,95.35,110.65,117.08,120.70,131.94,114.06,112.10,95.35,105.88,98.97,114.81,124.33,123.58,123.74,132.78,115.53,113.52,107.68,105.88,98.97,112.52,95.35,95.35,102.02,103.39,110.65,116.78,113.29,114.06,110.65,106.61,122.00,128.80,118.35,110.65,110.65,125.77,118.35,121.21,121.21,105.88,98.97,106.61,102.72,119.91,108.01,98.94,109.87,118.35,127.42,140.04,143.55,130.67
Producto,0.002042318,01161059,MANZANA,101.64,101.75,121.45,140.06,126.18,114.90,125.44,122.73,126.20,115.03,107.86,112.92,112.41,113.70,117.11,133.50,146.64,135.69,135.70,134.68,132.31,128.46,125.20,125.50,109.22,91.38,95.30,120.80,111.29,101.88,105.74,115.50,115.98,129.94,152.04,154.64,136.51,110.39,121.69,127.05,128.08,139.22,147.50,141.33,136.40,122.63,112.24,120.13,118.59,111.28,143.60,135.52,123.46,143.97,154.70,159.81,155.26,164.73,152.83,128.50,143.73,133.48,118.09,172.10,179.95,160.95,160.95,160.95,160.95,160.95,160.95,160.95,160.95,154.06,146.97,142.54,130.07,124.29,114.15,113.06,117.17,107.89,110.13,106.68,105.86,100.60,97.31,98.79,97.61,102.73,106.94,100.13,95.28,102.15,98.08,99.07,99.07,98.62,95.80,108.37,100.54,89.74,97.98,96.84,94.10,92.09,91.51,89.46,89.46,87.55,89.57,94.17,90.64,87.22,86.66,94.32,101.57,93.60,94.72,99.37,86.06,99.94,112.77,111.94,87.44,102.27,102.27,97.49,97.49,97.49,97.49,97.49,97.49,88.54,118.33,118.33,119.88,119.25
Producto,0.000371037,01161060,MARACUYÁ,86.31,89.06,88.13,92.94,92.75,99.74,95.92,90.12,89.86,93.88,94.19,89.99,86.79,96.34,102.13,106.87,95.19,92.88,93.37,95.19,85.97,75.32,80.90,74.04,83.02,92.24,94.22,89.74,84.30,79.03,90.79,81.86,68.05,65.31,73.07,91.27,82.34,75.37,79.99,79.80,79.99,76.75,65.38,77.07,74.32,96.71,87.89,93.03,91.02,104.75,112.56,121.72,103.26,117.54,122.83,122.61,122.19,95.83,125.78,118.17,122.29,121.63,116.99,154.09,137.34,107.07,92.90,92.90,106.35,123.13,125.90,125.90,125.90,125.91,124.38,95.86,99.76,90.90,82.21,91.84,96.53,85.30,88.00,106.03,116.02,98.78,102.12,96.73,98.71,107.45,108.06,111.69,114.99,117.32,100.85,102.63,91.15,123.31,122.24,118.36,117.85,123.68,131.61,110.82,109.09,133.30,106.42,102.34,119.23,132.78,135.09,115.56,121.76,120.78,102.23,94.47,105.62,121.45,120.69,127.40,113.29,121.76,116.68,113.50,113.26,121.38,130.75,122.21,130.75,134.95,129.35,108.14,119.99,121.86,124.27,127.06,113.94,122.57
Producto,0.000634117,01161061,SANDÍA,120.34,118.89,120.63,109.83,106.32,106.30,110.71,114.58,114.18,114.32,114.53,114.70,121.36,114.34,106.95,115.74,110.44,95.87,107.24,104.38,111.44,110.46,107.98,106.08,102.17,110.34,99.72,103.57,106.56,104.50,99.50,107.70,109.22,112.78,116.18,126.45,131.00,130.11,121.28,97.73,98.16,112.66,108.43,105.70,114.93,121.41,128.82,125.50,116.92,123.62,117.61,116.99,117.37,123.80,119.65,123.10,130.49,138.08,144.90,144.62,137.46,118.99,126.08,144.71,139.39,136.62,136.62,136.62,132.53,128.56,128.56,136.62,136.62,137.40,130.89,118.64,110.63,96.37,100.74,106.30,94.48,92.14,93.34,93.27,103.49,103.59,100.38,101.79,105.33,103.22,93.55,105.68,116.96,101.93,108.95,118.29,126.12,133.29,137.52,142.12,145.48,153.79,136.39,129.83,154.29,158.91,128.16,138.20,142.46,142.48,118.47,114.35,107.84,116.12,123.40,152.52,136.79,132.00,136.44,145.91,133.20,134.87,133.41,134.34,126.19,124.97,141.36,130.31,132.90,127.78,128.04,109.60,111.77,132.59,125.92,149.52,160.62,155.15
Producto,0.000436747,01161062,FRUTILLA,101.00,105.34,105.34,113.79,113.79,108.82,108.82,108.82,108.82,102.93,112.24,113.79,118.02,114.24,118.02,108.82,106.46,106.46,108.35,108.35,108.35,108.35,108.35,114.04,111.52,109.28,109.28,109.28,115.39,115.39,111.18,115.39,112.19,107.94,107.94,109.84,106.96,111.01,111.01,111.01,114.83,117.40,111.18,111.18,112.94,112.94,112.94,112.94,113.88,115.55,115.55,115.55,113.88,122.55,126.76,126.76,133.64,138.22,137.49,133.47,133.47,133.47,135.12,142.34,141.68,140.55,137.28,139.35,135.17,135.17,135.17,135.17,136.94,138.70,139.26,138.35,135.46,133.50,133.26,133.02,133.26,138.31,135.51,135.51,135.51,128.91,128.91,138.23,142.50,142.26,142.31,142.31,142.31,142.31,138.05,138.05,138.05,138.05,138.05,138.05,138.05,138.05,138.05,142.31,138.08,143.31,143.31,143.31,145.73,146.04,146.04,146.04,150.78,147.41,150.78,146.72,145.35,146.27,146.27,146.27,147.16,151.70,148.15,153.08,148.07,148.78,148.78,146.89,151.43,150.96,149.13,142.56,142.56,147.80,150.86,142.51,147.91,147.75
Producto,0.001887979,01161063,TOMATE DE ÁRBOL,101.85,108.80,105.59,103.44,104.57,104.16,104.00,104.41,92.54,85.13,90.50,100.22,104.16,93.63,98.58,100.46,98.29,97.97,106.16,109.27,107.86,102.52,103.20,108.18,107.56,113.16,103.10,99.73,100.98,96.55,110.34,109.37,107.71,113.60,96.61,99.75,102.89,108.57,103.06,94.13,89.16,93.03,79.60,96.56,86.53,83.00,80.76,80.96,82.92,80.29,91.73,84.42,86.55,84.22,83.28,85.35,86.75,91.18,88.05,84.47,88.39,79.27,86.22,120.36,80.22,72.36,72.36,72.36,72.36,72.36,72.36,72.36,72.36,73.42,70.29,68.42,68.73,73.67,75.68,72.05,75.44,80.15,76.39,74.24,85.48,84.02,95.57,83.40,80.74,77.56,90.37,80.67,86.07,93.48,91.28,86.11,75.22,74.56,76.11,76.33,82.38,107.74,96.53,100.40,91.81,95.22,98.27,102.30,105.46,106.29,92.33,88.11,79.75,91.27,97.19,98.76,90.18,88.90,103.15,103.15,97.07,106.49,97.29,103.73,104.05,93.37,96.90,100.58,107.61,112.89,107.61,107.61,107.61,106.02,104.82,104.82,97.27,93.63
Producto,0.000690528,01161064,FRUTAS DE TEMPORADA,107.58,102.85,102.29,105.84,106.29,108.92,107.65,109.20,111.62,108.64,107.61,109.65,113.15,113.33,117.26,120.70,122.51,120.85,120.85,123.58,126.36,120.79,121.39,123.09,121.68,132.15,126.11,117.72,116.30,118.16,124.22,121.90,112.83,109.85,108.97,112.26,120.83,119.71,114.94,113.78,107.08,104.34,107.74,111.48,113.48,115.37,114.54,120.37,113.80,112.76,118.47,113.54,108.43,109.35,112.26,115.03,111.79,110.99,112.66,116.70,117.87,118.23,118.41,120.40,123.89,120.90,116.96,109.04,110.63,112.34,113.98,116.07,115.76,117.09,116.65,113.28,111.46,109.65,109.96,111.25,107.70,103.11,109.45,111.79,116.53,116.05,113.11,111.68,111.71,109.76,111.87,110.29,112.54,112.91,114.32,114.17,113.48,112.87,111.34,111.74,113.69,111.29,113.21,115.78,114.60,114.64,114.14,113.62,112.27,112.47,111.57,109.67,110.73,112.38,110.51,110.97,110.13,110.79,107.01,112.26,110.37,110.37,111.51,111.15,111.70,111.20,111.20,113.41,112.74,113.97,115.36,115.88,117.80,118.28,117.86,117.44,115.07,116.81
Subclase,0.000456509,01162,Frutas secas y en conserva (procesadas),108.61,108.61,109.54,109.54,109.54,109.54,107.73,107.73,107.73,111.63,111.63,114.82,115.24,115.82,116.51,116.51,116.51,116.70,116.70,116.12,116.95,116.95,119.24,118.50,116.09,117.90,117.29,117.85,118.21,118.05,119.00,119.93,122.28,120.49,120.49,118.72,118.72,120.49,121.04,121.04,121.04,123.20,122.54,122.54,122.28,122.28,122.28,122.28,122.28,123.01,123.01,123.21,128.33,128.33,127.89,127.42,127.79,128.46,128.48,128.48,126.39,126.39,126.47,128.39,128.13,128.13,127.16,127.16,126.96,127.46,127.46,127.46,127.46,125.34,127.71,126.60,122.64,122.64,116.79,120.59,118.10,117.58,117.58,116.78,117.81,116.69,111.52,106.55,116.54,115.37,115.79,114.78,116.57,118.18,118.18,118.98,118.98,118.98,116.91,121.76,121.10,121.10,121.10,124.72,128.39,128.39,129.08,129.08,130.82,130.82,130.82,133.09,130.82,130.82,132.70,130.11,128.65,129.44,129.44,129.44,129.29,129.29,129.82,128.02,130.44,128.69,130.00,130.00,128.25,130.01,127.66,126.77,127.44,123.66,126.82,125.04,126.10,125.50
Producto,0.000456509,01162065,MANÍ,108.61,108.61,109.54,109.54,109.54,109.54,107.73,107.73,107.73,111.63,111.63,114.82,115.24,115.82,116.51,116.51,116.51,116.70,116.70,116.12,116.95,116.95,119.24,118.50,116.09,117.90,117.29,117.85,118.21,118.05,119.00,119.93,122.28,120.49,120.49,118.72,118.72,120.49,121.04,121.04,121.04,123.20,122.54,122.54,122.28,122.28,122.28,122.28,122.28,123.01,123.01,123.21,128.33,128.33,127.89,127.42,127.79,128.46,128.48,128.48,126.39,126.39,126.47,128.39,128.13,128.13,127.16,127.16,126.96,127.46,127.46,127.46,127.46,125.34,127.71,126.60,122.64,122.64,116.79,120.59,118.10,117.58,117.58,116.78,117.81,116.69,111.52,106.55,116.54,115.37,115.79,114.78,116.57,118.18,118.18,118.98,118.98,118.98,116.91,121.76,121.10,121.10,121.10,124.72,128.39,128.39,129.08,129.08,130.82,130.82,130.82,133.09,130.82,130.82,132.70,130.11,128.65,129.44,129.44,129.44,129.29,129.29,129.82,128.02,130.44,128.69,130.00,130.00,128.25,130.01,127.66,126.77,127.44,123.66,126.82,125.04,126.10,125.50
